"Caller","Sensitivity","Precision","T_coverage","N_coverage","VAF","BND_threshold"
"LumpyGRIDSSUnion",0.791428571428571,0.962745098039216,60,90,0.5,100
"LumpyGRIDSSUnion",0.792857142857143,0.967868852459016,60,90,0.5,150
"LumpyGRIDSSUnion",0.793571428571429,0.969796454366382,60,90,0.5,200
"LumpyGRIDSSUnion",0.732142857142857,0.88974358974359,60,90,0.8,2
"LumpyGRIDSSUnion",0.795,0.948043617703656,60,90,0.8,5
"LumpyGRIDSSUnion",0.797857142857143,0.958602846054334,60,90,0.8,50
"LumpyGRIDSSUnion",0.799285714285714,0.964889466840052,60,90,0.8,100
"LumpyGRIDSSUnion",0.800714285714286,0.96870925684485,60,90,0.8,150
"LumpyGRIDSSUnion",0.801428571428571,0.969993476842792,60,90,0.8,200
"LumpyGRIDSSUnion",0.732857142857143,0.884713375796178,60,90,1,2
"LumpyGRIDSSUnion",0.797142857142857,0.943312101910828,60,90,1,5
"LumpyGRIDSSUnion",0.800714285714286,0.953175112251443,60,90,1,50
"LumpyGRIDSSUnion",0.801428571428571,0.960594315245478,60,90,1,100
"LumpyGRIDSSUnion",0.802142857142857,0.965629053177691,60,90,1,150
"LumpyGRIDSSUnion",0.802857142857143,0.967532467532468,60,90,1,200
"LumpyGRIDSSUnion",0.422857142857143,0.839577329490874,75,15,0.05,2
"LumpyGRIDSSUnion",0.457142857142857,0.893269230769231,75,15,0.05,5
"LumpyGRIDSSUnion",0.476428571428571,0.924564796905222,75,15,0.05,50
"LumpyGRIDSSUnion",0.498571428571429,0.943648519579752,75,15,0.05,100
"LumpyGRIDSSUnion",0.502142857142857,0.952107279693487,75,15,0.05,150
"LumpyGRIDSSUnion",0.504285714285714,0.956855225311601,75,15,0.05,200
"LumpyGRIDSSUnion",0.632142857142857,0.871013465627215,75,15,0.1,2
"LumpyGRIDSSUnion",0.685714285714286,0.926293408929837,75,15,0.1,5
"LumpyGRIDSSUnion",0.705714285714286,0.947480482611781,75,15,0.1,50
"LumpyGRIDSSUnion",0.717142857142857,0.956121726822364,75,15,0.1,100
"LumpyGRIDSSUnion",0.72,0.962357954545455,75,15,0.1,150
"LumpyGRIDSSUnion",0.721428571428571,0.965860597439545,75,15,0.1,200
"LumpyGRIDSSUnion",0.703571428571429,0.883245382585752,75,15,0.2,2
"LumpyGRIDSSUnion",0.761428571428571,0.938613861386139,75,15,0.2,5
"LumpyGRIDSSUnion",0.772857142857143,0.951058201058201,75,15,0.2,50
"LumpyGRIDSSUnion",0.776428571428571,0.956262425447316,75,15,0.2,100
"LumpyGRIDSSUnion",0.777142857142857,0.960745176314039,75,15,0.2,150
"LumpyGRIDSSUnion",0.777857142857143,0.962050599201065,75,15,0.2,200
"LumpyGRIDSSUnion",0.732857142857143,0.881904761904762,75,15,0.5,2
"LumpyGRIDSSUnion",0.793571428571429,0.938373570520966,75,15,0.5,5
"LumpyGRIDSSUnion",0.798571428571429,0.948242811501597,75,15,0.5,50
"LumpyGRIDSSUnion",0.8,0.954399486191394,75,15,0.5,100
"LumpyGRIDSSUnion",0.8,0.956241956241956,75,15,0.5,150
"LumpyGRIDSSUnion",0.800714285714286,0.958736299161831,75,15,0.5,200
"LumpyGRIDSSUnion",0.740714285714286,0.877972465581978,75,15,0.8,2
"LumpyGRIDSSUnion",0.803571428571429,0.935504070131497,75,15,0.8,5
"LumpyGRIDSSUnion",0.807857142857143,0.94580970384373,75,15,0.8,50
"LumpyGRIDSSUnion",0.809285714285714,0.952471482889734,75,15,0.8,100
"LumpyGRIDSSUnion",0.810714285714286,0.957379134860051,75,15,0.8,150
"LumpyGRIDSSUnion",0.811428571428571,0.958625079567155,75,15,0.8,200
"LumpyGRIDSSUnion",0.746428571428571,0.880848409232689,75,15,1,2
"LumpyGRIDSSUnion",0.808571428571429,0.936953807740325,75,15,1,5
"LumpyGRIDSSUnion",0.812142857142857,0.945979899497487,75,15,1,50
"LumpyGRIDSSUnion",0.814285714285714,0.95385587863464,75,15,1,100
"LumpyGRIDSSUnion",0.814285714285714,0.95748730964467,75,15,1,150
"LumpyGRIDSSUnion",0.815,0.959339263024142,75,15,1,200
"LumpyGRIDSSUnion",0.422857142857143,0.84281581485053,75,30,0.05,2
"LumpyGRIDSSUnion",0.457142857142857,0.896718146718147,75,30,0.05,5
"LumpyGRIDSSUnion",0.477142857142857,0.929126213592233,75,30,0.05,50
"LumpyGRIDSSUnion",0.499285714285714,0.948226270373921,75,30,0.05,100
"LumpyGRIDSSUnion",0.502857142857143,0.956730769230769,75,30,0.05,150
"LumpyGRIDSSUnion",0.505,0.961501443695861,75,30,0.05,200
"LumpyGRIDSSUnion",0.631428571428571,0.873399715504979,75,30,0.1,2
"LumpyGRIDSSUnion",0.685714285714286,0.929587482219061,75,30,0.1,5
"LumpyGRIDSSUnion",0.705714285714286,0.950854700854701,75,30,0.1,50
"LumpyGRIDSSUnion",0.717142857142857,0.959517045454545,75,30,0.1,100
"LumpyGRIDSSUnion",0.72,0.965787598004277,75,30,0.1,150
"LumpyGRIDSSUnion",0.721428571428571,0.969307637401856,75,30,0.1,200
"LumpyGRIDSSUnion",0.700714285714286,0.88586595885866,75,30,0.2,2
"LumpyGRIDSSUnion",0.759285714285714,0.942231075697211,75,30,0.2,5
"LumpyGRIDSSUnion",0.770714285714286,0.954757152361943,75,30,0.2,50
"LumpyGRIDSSUnion",0.774285714285714,0.96,75,30,0.2,100
"LumpyGRIDSSUnion",0.775,0.964524765729585,75,30,0.2,150
"LumpyGRIDSSUnion",0.775714285714286,0.965840589417281,75,30,0.2,200
"LumpyGRIDSSUnion",0.732857142857143,0.884150222788033,75,30,0.5,2
"LumpyGRIDSSUnion",0.794285714285714,0.94140127388535,75,30,0.5,5
"LumpyGRIDSSUnion",0.799285714285714,0.951313260730301,75,30,0.5,50
"LumpyGRIDSSUnion",0.800714285714286,0.957501609787508,75,30,0.5,100
"LumpyGRIDSSUnion",0.800714285714286,0.959354838709677,75,30,0.5,150
"LumpyGRIDSSUnion",0.801428571428571,0.961861667744021,75,30,0.5,200
"LumpyGRIDSSUnion",0.741428571428571,0.880803011292346,75,30,0.8,2
"LumpyGRIDSSUnion",0.805,0.939108600125549,75,30,0.8,5
"LumpyGRIDSSUnion",0.808571428571429,0.949431099873578,75,30,0.8,50
"LumpyGRIDSSUnion",0.81,0.956134774316593,75,30,0.8,100
"LumpyGRIDSSUnion",0.811428571428571,0.961072112316528,75,30,0.8,150
"LumpyGRIDSSUnion",0.812142857142857,0.962324393358876,75,30,0.8,200
"LumpyGRIDSSUnion",0.746428571428571,0.8825,75,30,1,2
"LumpyGRIDSSUnion",0.809285714285714,0.939337085678549,75,30,1,5
"LumpyGRIDSSUnion",0.812857142857143,0.948395217117684,75,30,1,50
"LumpyGRIDSSUnion",0.815,0.956301456618113,75,30,1,100
"LumpyGRIDSSUnion",0.815,0.959949141767324,75,30,1,150
"LumpyGRIDSSUnion",0.815714285714286,0.961807765754297,75,30,1,200
"LumpyGRIDSSUnion",0.419285714285714,0.845330739299611,75,45,0.05,2
"LumpyGRIDSSUnion",0.453571428571429,0.899707887049659,75,45,0.05,5
"LumpyGRIDSSUnion",0.473571428571429,0.932419196865818,75,45,0.05,50
"LumpyGRIDSSUnion",0.495714285714286,0.951644100580271,75,45,0.05,100
"LumpyGRIDSSUnion",0.499285714285714,0.960232783705141,75,45,0.05,150
"LumpyGRIDSSUnion",0.501428571428571,0.96504854368932,75,45,0.05,200
"LumpyGRIDSSUnion",0.625714285714286,0.874551971326165,75,45,0.1,2
"LumpyGRIDSSUnion",0.68,0.931182795698925,75,45,0.1,5
"LumpyGRIDSSUnion",0.7,0.952620244077531,75,45,0.1,50
"LumpyGRIDSSUnion",0.711428571428571,0.9613457408733,75,45,0.1,100
"LumpyGRIDSSUnion",0.714285714285714,0.967672413793103,75,45,0.1,150
"LumpyGRIDSSUnion",0.715714285714286,0.971223021582734,75,45,0.1,200
"LumpyGRIDSSUnion",0.696428571428571,0.887182910547397,75,45,0.2,2
"LumpyGRIDSSUnion",0.755,0.943887775551102,75,45,0.2,5
"LumpyGRIDSSUnion",0.766428571428571,0.956492637215529,75,45,0.2,50
"LumpyGRIDSSUnion",0.77,0.961770623742455,75,45,0.2,100
"LumpyGRIDSSUnion",0.770714285714286,0.966329966329966,75,45,0.2,150
"LumpyGRIDSSUnion",0.771428571428571,0.967654986522911,75,45,0.2,200
"LumpyGRIDSSUnion",0.728571428571429,0.886392811296534,75,45,0.5,2
"LumpyGRIDSSUnion",0.79,0.944123314065511,75,45,0.5,5
"LumpyGRIDSSUnion",0.795,0.954134366925065,75,45,0.5,50
"LumpyGRIDSSUnion",0.796428571428571,0.96038961038961,75,45,0.5,100
"LumpyGRIDSSUnion",0.796428571428571,0.962264150943396,75,45,0.5,150
"LumpyGRIDSSUnion",0.797142857142857,0.964797913950456,75,45,0.5,200
"LumpyGRIDSSUnion",0.735,0.881238155401137,75,45,0.8,2
"LumpyGRIDSSUnion",0.798571428571429,0.939949431099874,75,45,0.8,5
"LumpyGRIDSSUnion",0.802857142857143,0.950381679389313,75,45,0.8,50
"LumpyGRIDSSUnion",0.804285714285714,0.957133717210493,75,45,0.8,100
"LumpyGRIDSSUnion",0.805714285714286,0.962106615285806,75,45,0.8,150
"LumpyGRIDSSUnion",0.806428571428571,0.963367609254499,75,45,0.8,200
"LumpyGRIDSSUnion",0.739285714285714,0.883427851291745,75,45,1,2
"LumpyGRIDSSUnion",0.802142857142857,0.940731399747793,75,45,1,5
"LumpyGRIDSSUnion",0.805714285714286,0.9498730964467,75,45,1,50
"LumpyGRIDSSUnion",0.807857142857143,0.957854406130268,75,45,1,100
"LumpyGRIDSSUnion",0.807857142857143,0.961538461538462,75,45,1,150
"LumpyGRIDSSUnion",0.809285714285714,0.963438101347017,75,45,1,200
"LumpyGRIDSSUnion",0.421428571428571,0.845780795344326,75,60,0.05,2
"LumpyGRIDSSUnion",0.455714285714286,0.9,75,60,0.05,5
"LumpyGRIDSSUnion",0.475714285714286,0.9326171875,75,60,0.05,50
"LumpyGRIDSSUnion",0.497857142857143,0.951783992285439,75,60,0.05,100
"LumpyGRIDSSUnion",0.501428571428571,0.960348162475822,75,60,0.05,150
"LumpyGRIDSSUnion",0.503571428571429,0.965150048402711,75,60,0.05,200
"LumpyGRIDSSUnion",0.623571428571429,0.87491013659238,75,60,0.1,2
"LumpyGRIDSSUnion",0.677857142857143,0.931703810208483,75,60,0.1,5
"LumpyGRIDSSUnion",0.697857142857143,0.953203743700504,75,60,0.1,50
"LumpyGRIDSSUnion",0.709285714285714,0.961952620244078,75,60,0.1,100
"LumpyGRIDSSUnion",0.712142857142857,0.967602591792657,75,60,0.1,150
"LumpyGRIDSSUnion",0.713571428571429,0.971160778658976,75,60,0.1,200
"LumpyGRIDSSUnion",0.692142857142857,0.886729222520107,75,60,0.2,2
"LumpyGRIDSSUnion",0.750714285714286,0.943661971830986,75,60,0.2,5
"LumpyGRIDSSUnion",0.762142857142857,0.956317204301075,75,60,0.2,50
"LumpyGRIDSSUnion",0.765714285714286,0.961616161616162,75,60,0.2,100
"LumpyGRIDSSUnion",0.766428571428571,0.966193373901285,75,60,0.2,150
"LumpyGRIDSSUnion",0.767142857142857,0.967523680649526,75,60,0.2,200
"LumpyGRIDSSUnion",0.727857142857143,0.886465683130212,75,60,0.5,2
"LumpyGRIDSSUnion",0.789285714285714,0.94415917843389,75,60,0.5,5
"LumpyGRIDSSUnion",0.794285714285714,0.9541639767592,75,60,0.5,50
"LumpyGRIDSSUnion",0.795714285714286,0.960415314730694,75,60,0.5,100
"LumpyGRIDSSUnion",0.795714285714286,0.962288686605982,75,60,0.5,150
"LumpyGRIDSSUnion",0.796428571428571,0.964820846905537,75,60,0.5,200
"LumpyGRIDSSUnion",0.733571428571429,0.881087919038583,75,60,0.8,2
"LumpyGRIDSSUnion",0.797142857142857,0.939873417721519,75,60,0.8,5
"LumpyGRIDSSUnion",0.801428571428571,0.950286806883365,75,60,0.8,50
"LumpyGRIDSSUnion",0.802857142857143,0.957051282051282,75,60,0.8,100
"LumpyGRIDSSUnion",0.804285714285714,0.962033462033462,75,60,0.8,150
"LumpyGRIDSSUnion",0.805,0.963296844816484,75,60,0.8,200
"LumpyGRIDSSUnion",0.737857142857143,0.883838383838384,75,60,1,2
"LumpyGRIDSSUnion",0.800714285714286,0.941250789639924,75,60,1,5
"LumpyGRIDSSUnion",0.804285714285714,0.950413223140496,75,60,1,50
"LumpyGRIDSSUnion",0.806428571428571,0.958413307741523,75,60,1,100
"LumpyGRIDSSUnion",0.806428571428571,0.962106615285806,75,60,1,150
"LumpyGRIDSSUnion",0.807857142857143,0.96401028277635,75,60,1,200
"LumpyGRIDSSUnion",0.42,0.845481049562682,75,75,0.05,2
"LumpyGRIDSSUnion",0.454285714285714,0.899805447470817,75,75,0.05,5
"LumpyGRIDSSUnion",0.473571428571429,0.932419196865818,75,75,0.05,50
"LumpyGRIDSSUnion",0.495714285714286,0.951644100580271,75,75,0.05,100
"LumpyGRIDSSUnion",0.499285714285714,0.960232783705141,75,75,0.05,150
"LumpyGRIDSSUnion",0.501428571428571,0.96504854368932,75,75,0.05,200
"LumpyGRIDSSUnion",0.622142857142857,0.87536023054755,75,75,0.1,2
"LumpyGRIDSSUnion",0.675714285714286,0.931556195965418,75,75,0.1,5
"LumpyGRIDSSUnion",0.695714285714286,0.953102453102453,75,75,0.1,50
"LumpyGRIDSSUnion",0.707142857142857,0.961870503597122,75,75,0.1,100
"LumpyGRIDSSUnion",0.71,0.967532467532468,75,75,0.1,150
"LumpyGRIDSSUnion",0.711428571428571,0.971098265895954,75,75,0.1,200
"LumpyGRIDSSUnion",0.692142857142857,0.887919463087248,75,75,0.2,2
"LumpyGRIDSSUnion",0.75,0.944257891202149,75,75,0.2,5
"LumpyGRIDSSUnion",0.761428571428571,0.95693135935397,75,75,0.2,50
"LumpyGRIDSSUnion",0.765,0.96223870532704,75,75,0.2,100
"LumpyGRIDSSUnion",0.765714285714286,0.966824644549763,75,75,0.2,150
"LumpyGRIDSSUnion",0.766428571428571,0.968157181571816,75,75,0.2,200
"LumpyGRIDSSUnion",0.727142857142857,0.888102893890675,75,75,0.5,2
"LumpyGRIDSSUnion",0.787857142857143,0.945302445302445,75,75,0.5,5
"LumpyGRIDSSUnion",0.792857142857143,0.955339805825243,75,75,0.5,50
"LumpyGRIDSSUnion",0.794285714285714,0.961613532856213,75,75,0.5,100
"LumpyGRIDSSUnion",0.794285714285714,0.963494132985658,75,75,0.5,150
"LumpyGRIDSSUnion",0.795,0.966035271064664,75,75,0.5,200
"LumpyGRIDSSUnion",0.734285714285714,0.884517766497462,75,75,0.8,2
"LumpyGRIDSSUnion",0.797142857142857,0.942857142857143,75,75,0.8,5
"LumpyGRIDSSUnion",0.800714285714286,0.953324808184143,75,75,0.8,50
"LumpyGRIDSSUnion",0.802142857142857,0.960128617363344,75,75,0.8,100
"LumpyGRIDSSUnion",0.803571428571429,0.965138799225307,75,75,0.8,150
"LumpyGRIDSSUnion",0.804285714285714,0.96640826873385,75,75,0.8,200
"LumpyGRIDSSUnion",0.739285714285714,0.884542586750789,75,75,1,2
"LumpyGRIDSSUnion",0.801428571428571,0.941287878787879,75,75,1,5
"LumpyGRIDSSUnion",0.805,0.950444726810673,75,75,1,50
"LumpyGRIDSSUnion",0.807142857142857,0.95843989769821,75,75,1,100
"LumpyGRIDSSUnion",0.807142857142857,0.962130937098845,75,75,1,150
"LumpyGRIDSSUnion",0.807857142857143,0.96401028277635,75,75,1,200
"LumpyGRIDSSUnion",0.421428571428571,0.845780795344326,75,90,0.05,2
"LumpyGRIDSSUnion",0.455714285714286,0.9,75,90,0.05,5
"LumpyGRIDSSUnion",0.475,0.932551319648094,75,90,0.05,50
"LumpyGRIDSSUnion",0.497142857142857,0.951737451737452,75,90,0.05,100
"LumpyGRIDSSUnion",0.500714285714286,0.960309777347531,75,90,0.05,150
"LumpyGRIDSSUnion",0.502857142857143,0.965116279069767,75,90,0.05,200
"LumpyGRIDSSUnion",0.621428571428571,0.874010079193664,75,90,0.1,2
"LumpyGRIDSSUnion",0.675714285714286,0.930885529157667,75,90,0.1,5
"LumpyGRIDSSUnion",0.695714285714286,0.952415284787311,75,90,0.1,50
"LumpyGRIDSSUnion",0.707142857142857,0.96117900790798,75,90,0.1,100
"LumpyGRIDSSUnion",0.71,0.967532467532468,75,90,0.1,150
"LumpyGRIDSSUnion",0.711428571428571,0.971098265895954,75,90,0.1,200
"LumpyGRIDSSUnion",0.690714285714286,0.887768817204301,75,90,0.2,2
"LumpyGRIDSSUnion",0.749285714285714,0.944855413584398,75,90,0.2,5
"LumpyGRIDSSUnion",0.760714285714286,0.957547169811321,75,90,0.2,50
"LumpyGRIDSSUnion",0.764285714285714,0.962862930452397,75,90,0.2,100
"LumpyGRIDSSUnion",0.765,0.967457627118644,75,90,0.2,150
"LumpyGRIDSSUnion",0.765714285714286,0.968792401628223,75,90,0.2,200
"LumpyGRIDSSUnion",0.726428571428571,0.887459807073955,75,90,0.5,2
"LumpyGRIDSSUnion",0.787857142857143,0.945302445302445,75,90,0.5,5
"LumpyGRIDSSUnion",0.792857142857143,0.955339805825243,75,90,0.5,50
"LumpyGRIDSSUnion",0.794285714285714,0.961613532856213,75,90,0.5,100
"LumpyGRIDSSUnion",0.794285714285714,0.963494132985658,75,90,0.5,150
"LumpyGRIDSSUnion",0.795,0.966035271064664,75,90,0.5,200
"LumpyGRIDSSUnion",0.732142857142857,0.88261421319797,75,90,0.8,2
"LumpyGRIDSSUnion",0.795714285714286,0.941587301587302,75,90,0.8,5
"LumpyGRIDSSUnion",0.8,0.952046035805627,75,90,0.8,50
"LumpyGRIDSSUnion",0.801428571428571,0.958842443729904,75,90,0.8,100
"LumpyGRIDSSUnion",0.802857142857143,0.963847643641059,75,90,0.8,150
"LumpyGRIDSSUnion",0.803571428571429,0.965116279069767,75,90,0.8,200
"LumpyGRIDSSUnion",0.736428571428571,0.884810126582279,75,90,1,2
"LumpyGRIDSSUnion",0.799285714285714,0.942368587713743,75,90,1,5
"LumpyGRIDSSUnion",0.802857142857143,0.951561504142766,75,90,1,50
"LumpyGRIDSSUnion",0.805,0.959589480436177,75,90,1,100
"LumpyGRIDSSUnion",0.805,0.963296844816484,75,90,1,150
"LumpyGRIDSSUnion",0.805714285714286,0.965183752417795,75,90,1,200
"LumpyGRIDSSUnion",0.504285714285714,0.837228714524207,90,15,0.05,2
"LumpyGRIDSSUnion",0.539285714285714,0.887218045112782,90,15,0.05,5
"LumpyGRIDSSUnion",0.567142857142857,0.926050420168067,90,15,0.05,50
"LumpyGRIDSSUnion",0.585,0.947899159663866,90,15,0.05,100
"LumpyGRIDSSUnion",0.592857142857143,0.962837837837838,90,15,0.05,150
"LumpyGRIDSSUnion",0.592857142857143,0.965313028764805,90,15,0.05,200
"LumpyGRIDSSUnion",0.670714285714286,0.874744724302246,90,15,0.1,2
"LumpyGRIDSSUnion",0.725,0.929788684389911,90,15,0.1,5
"LumpyGRIDSSUnion",0.74,0.948630136986301,90,15,0.1,50
"LumpyGRIDSSUnion",0.748571428571429,0.956194387405886,90,15,0.1,100
"LumpyGRIDSSUnion",0.749285714285714,0.960824742268041,90,15,0.1,150
"LumpyGRIDSSUnion",0.75,0.963498622589532,90,15,0.1,200
"LumpyGRIDSSUnion",0.715714285714286,0.87588424437299,90,15,0.2,2
"LumpyGRIDSSUnion",0.776428571428571,0.933075933075933,90,15,0.2,5
"LumpyGRIDSSUnion",0.787857142857143,0.944658944658945,90,15,0.2,50
"LumpyGRIDSSUnion",0.791428571428571,0.952196382428941,90,15,0.2,100
"LumpyGRIDSSUnion",0.792857142857143,0.955339805825243,90,15,0.2,150
"LumpyGRIDSSUnion",0.793571428571429,0.955987055016181,90,15,0.2,200
"LumpyGRIDSSUnion",0.739285714285714,0.877972465581978,90,15,0.5,2
"LumpyGRIDSSUnion",0.799285714285714,0.933583959899749,90,15,0.5,5
"LumpyGRIDSSUnion",0.803571428571429,0.942659105229994,90,15,0.5,50
"LumpyGRIDSSUnion",0.804285714285714,0.9498730964467,90,15,0.5,100
"LumpyGRIDSSUnion",0.805714285714286,0.952956134774317,90,15,0.5,150
"LumpyGRIDSSUnion",0.806428571428571,0.954805856142584,90,15,0.5,200
"LumpyGRIDSSUnion",0.742142857142857,0.874844333748443,90,15,0.8,2
"LumpyGRIDSSUnion",0.806428571428571,0.933333333333333,90,15,0.8,5
"LumpyGRIDSSUnion",0.809285714285714,0.943467336683417,90,15,0.8,50
"LumpyGRIDSSUnion",0.810714285714286,0.951898734177215,90,15,0.8,100
"LumpyGRIDSSUnion",0.811428571428571,0.955555555555556,90,15,0.8,150
"LumpyGRIDSSUnion",0.812142857142857,0.956190476190476,90,15,0.8,200
"LumpyGRIDSSUnion",0.749285714285714,0.883270911360799,90,15,1,2
"LumpyGRIDSSUnion",0.81,0.938163647720175,90,15,1,5
"LumpyGRIDSSUnion",0.814285714285714,0.9490245437382,90,15,1,50
"LumpyGRIDSSUnion",0.815714285714286,0.956907477820025,90,15,1,100
"LumpyGRIDSSUnion",0.815714285714286,0.961171228516868,90,15,1,150
"LumpyGRIDSSUnion",0.816428571428571,0.961807765754297,90,15,1,200
"LumpyGRIDSSUnion",0.503571428571429,0.84188393608074,90,30,0.05,2
"LumpyGRIDSSUnion",0.538571428571429,0.892255892255892,90,30,0.05,5
"LumpyGRIDSSUnion",0.565714285714286,0.931414055884843,90,30,0.05,50
"LumpyGRIDSSUnion",0.583571428571429,0.953429297205758,90,30,0.05,100
"LumpyGRIDSSUnion",0.591428571428571,0.968510638297872,90,30,0.05,150
"LumpyGRIDSSUnion",0.591428571428571,0.971014492753623,90,30,0.05,200
"LumpyGRIDSSUnion",0.667857142857143,0.878600823045268,90,30,0.1,2
"LumpyGRIDSSUnion",0.722142857142857,0.934065934065934,90,30,0.1,5
"LumpyGRIDSSUnion",0.737142857142857,0.953071083505866,90,30,0.1,50
"LumpyGRIDSSUnion",0.746428571428571,0.960716747070986,90,30,0.1,100
"LumpyGRIDSSUnion",0.747142857142857,0.965397923875433,90,30,0.1,150
"LumpyGRIDSSUnion",0.748571428571429,0.968121968121968,90,30,0.1,200
"LumpyGRIDSSUnion",0.715714285714286,0.882047958522359,90,30,0.2,2
"LumpyGRIDSSUnion",0.776428571428571,0.939688715953307,90,30,0.2,5
"LumpyGRIDSSUnion",0.787857142857143,0.95136186770428,90,30,0.2,50
"LumpyGRIDSSUnion",0.791428571428571,0.958984375,90,30,0.2,100
"LumpyGRIDSSUnion",0.792857142857143,0.962165688193085,90,30,0.2,150
"LumpyGRIDSSUnion",0.793571428571429,0.962818003913894,90,30,0.2,200
"LumpyGRIDSSUnion",0.738571428571429,0.879472693032015,90,30,0.5,2
"LumpyGRIDSSUnion",0.799285714285714,0.935889377749843,90,30,0.5,5
"LumpyGRIDSSUnion",0.803571428571429,0.945006321112516,90,30,0.5,50
"LumpyGRIDSSUnion",0.804285714285714,0.952259707192871,90,30,0.5,100
"LumpyGRIDSSUnion",0.805714285714286,0.955357142857143,90,30,0.5,150
"LumpyGRIDSSUnion",0.806428571428571,0.957215836526181,90,30,0.5,200
"LumpyGRIDSSUnion",0.742142857142857,0.879148403256105,90,30,0.8,2
"LumpyGRIDSSUnion",0.807142857142857,0.93859649122807,90,30,0.8,5
"LumpyGRIDSSUnion",0.81,0.948831332912192,90,30,0.8,50
"LumpyGRIDSSUnion",0.811428571428571,0.957352005092298,90,30,0.8,100
"LumpyGRIDSSUnion",0.812142857142857,0.961047254150702,90,30,0.8,150
"LumpyGRIDSSUnion",0.812857142857143,0.961685823754789,90,30,0.8,200
"LumpyGRIDSSUnion",0.749285714285714,0.884375,90,30,1,2
"LumpyGRIDSSUnion",0.810714285714286,0.939962476547842,90,30,1,5
"LumpyGRIDSSUnion",0.815,0.950850661625709,90,30,1,50
"LumpyGRIDSSUnion",0.816428571428571,0.958756345177665,90,30,1,100
"LumpyGRIDSSUnion",0.816428571428571,0.963033779477374,90,30,1,150
"LumpyGRIDSSUnion",0.817142857142857,0.963671128107075,90,30,1,200
"LumpyGRIDSSUnion",0.502857142857143,0.844594594594595,90,45,0.05,2
"LumpyGRIDSSUnion",0.537857142857143,0.895181741335587,90,45,0.05,5
"LumpyGRIDSSUnion",0.565,0.93452380952381,90,45,0.05,50
"LumpyGRIDSSUnion",0.582857142857143,0.956632653061224,90,45,0.05,100
"LumpyGRIDSSUnion",0.590714285714286,0.971794871794872,90,45,0.05,150
"LumpyGRIDSSUnion",0.590714285714286,0.974315068493151,90,45,0.05,200
"LumpyGRIDSSUnion",0.659285714285714,0.880638445523942,90,45,0.1,2
"LumpyGRIDSSUnion",0.713571428571429,0.936761640027797,90,45,0.1,5
"LumpyGRIDSSUnion",0.728571428571429,0.956005586592179,90,45,0.1,50
"LumpyGRIDSSUnion",0.737142857142857,0.963712491277041,90,45,0.1,100
"LumpyGRIDSSUnion",0.737857142857143,0.968465311843027,90,45,0.1,150
"LumpyGRIDSSUnion",0.739285714285714,0.971228070175439,90,45,0.1,200
"LumpyGRIDSSUnion",0.710714285714286,0.883235485975212,90,45,0.2,2
"LumpyGRIDSSUnion",0.771428571428571,0.941253263707572,90,45,0.2,5
"LumpyGRIDSSUnion",0.782857142857143,0.953002610966057,90,45,0.2,50
"LumpyGRIDSSUnion",0.787142857142857,0.960681520314548,90,45,0.2,100
"LumpyGRIDSSUnion",0.788571428571429,0.963887065003283,90,45,0.2,150
"LumpyGRIDSSUnion",0.789285714285714,0.964543663821405,90,45,0.2,200
"LumpyGRIDSSUnion",0.734285714285714,0.881795195954488,90,45,0.5,2
"LumpyGRIDSSUnion",0.795,0.938607594936709,90,45,0.5,5
"LumpyGRIDSSUnion",0.799285714285714,0.947803946530872,90,45,0.5,50
"LumpyGRIDSSUnion",0.8,0.955128205128205,90,45,0.5,100
"LumpyGRIDSSUnion",0.801428571428571,0.9582530507386,90,45,0.5,150
"LumpyGRIDSSUnion",0.802142857142857,0.960128617363344,90,45,0.5,200
"LumpyGRIDSSUnion",0.737142857142857,0.879169288860919,90,45,0.8,2
"LumpyGRIDSSUnion",0.802142857142857,0.938916876574307,90,45,0.8,5
"LumpyGRIDSSUnion",0.805,0.949206349206349,90,45,0.8,50
"LumpyGRIDSSUnion",0.806428571428571,0.957773512476008,90,45,0.8,100
"LumpyGRIDSSUnion",0.807142857142857,0.961489088575096,90,45,0.8,150
"LumpyGRIDSSUnion",0.807857142857143,0.962130937098845,90,45,0.8,200
"LumpyGRIDSSUnion",0.742857142857143,0.885390428211587,90,45,1,2
"LumpyGRIDSSUnion",0.804285714285714,0.941398865784499,90,45,1,5
"LumpyGRIDSSUnion",0.808571428571429,0.952380952380952,90,45,1,50
"LumpyGRIDSSUnion",0.81,0.960358056265985,90,45,1,100
"LumpyGRIDSSUnion",0.81,0.964675658317277,90,45,1,150
"LumpyGRIDSSUnion",0.810714285714286,0.965317919075145,90,45,1,200
"LumpyGRIDSSUnion",0.499285714285714,0.843935538592027,90,60,0.05,2
"LumpyGRIDSSUnion",0.534285714285714,0.894736842105263,90,60,0.05,5
"LumpyGRIDSSUnion",0.561428571428571,0.934244235695986,90,60,0.05,50
"LumpyGRIDSSUnion",0.579285714285714,0.956447480785653,90,60,0.05,100
"LumpyGRIDSSUnion",0.587142857142857,0.971673819742489,90,60,0.05,150
"LumpyGRIDSSUnion",0.587142857142857,0.97420464316423,90,60,0.05,200
"LumpyGRIDSSUnion",0.660714285714286,0.880803880803881,90,60,0.1,2
"LumpyGRIDSSUnion",0.715,0.936849410131853,90,60,0.1,5
"LumpyGRIDSSUnion",0.73,0.956066945606695,90,60,0.1,50
