"Sensitivity","Precision","T_coverage","N_coverage","VAF","BND_threshold","RUN","REP","Caller"
0.587142857142857,0.935907970419063,40,35,0.15,10,"RUN1","SVEngine2","Lumpy"
0.614285714285714,0.964782964782965,40,35,0.15,60,"RUN1","SVEngine2","Lumpy"
0.632142857142857,0.974878444084279,40,35,0.15,100,"RUN1","SVEngine2","Lumpy"
0.635714285714286,0.975767366720517,40,35,0.15,130,"RUN1","SVEngine2","Lumpy"
0.637142857142857,0.977382875605816,40,35,0.15,190,"RUN1","SVEngine2","Lumpy"
0.622142857142857,0.892149669845928,40,35,0.3,2,"RUN1","SVEngine2","Lumpy"
0.685,0.961848862802641,40,35,0.3,10,"RUN1","SVEngine2","Lumpy"
0.708571428571429,0.970397111913357,40,35,0.3,60,"RUN1","SVEngine2","Lumpy"
0.716428571428571,0.974820143884892,40,35,0.3,100,"RUN1","SVEngine2","Lumpy"
0.717857142857143,0.975557153127247,40,35,0.3,130,"RUN1","SVEngine2","Lumpy"
0.719285714285714,0.976994967649173,40,35,0.3,190,"RUN1","SVEngine2","Lumpy"
0.662142857142857,0.891591382904795,40,35,0.5,2,"RUN1","SVEngine2","Lumpy"
0.728571428571429,0.959694232105629,40,35,0.5,10,"RUN1","SVEngine2","Lumpy"
0.739285714285714,0.966089965397924,40,35,0.5,60,"RUN1","SVEngine2","Lumpy"
0.742857142857143,0.968879668049793,40,35,0.5,100,"RUN1","SVEngine2","Lumpy"
0.745,0.971626297577855,40,35,0.5,130,"RUN1","SVEngine2","Lumpy"
0.747857142857143,0.976421636615811,40,35,0.5,190,"RUN1","SVEngine2","Lumpy"
0.67,0.891632373113855,40,35,0.7,2,"RUN1","SVEngine2","Lumpy"
0.74,0.960905349794239,40,35,0.7,10,"RUN1","SVEngine2","Lumpy"
0.751428571428571,0.967235494880546,40,35,0.7,60,"RUN1","SVEngine2","Lumpy"
0.755714285714286,0.970668485675307,40,35,0.7,100,"RUN1","SVEngine2","Lumpy"
0.757857142857143,0.972714870395634,40,35,0.7,130,"RUN1","SVEngine2","Lumpy"
0.76,0.976109215017065,40,35,0.7,190,"RUN1","SVEngine2","Lumpy"
0.685,0.894380501015572,40,35,0.9,2,"RUN1","SVEngine2","Lumpy"
0.754285714285714,0.962762356127285,40,35,0.9,10,"RUN1","SVEngine2","Lumpy"
0.762857142857143,0.969574036511156,40,35,0.9,60,"RUN1","SVEngine2","Lumpy"
0.766428571428571,0.972297297297297,40,35,0.9,100,"RUN1","SVEngine2","Lumpy"
0.769285714285714,0.975659229208925,40,35,0.9,130,"RUN1","SVEngine2","Lumpy"
0.771428571428571,0.978363759296822,40,35,0.9,190,"RUN1","SVEngine2","Lumpy"
0.197857142857143,0.838345864661654,40,40,0.05,2,"RUN1","SVEngine2","Lumpy"
0.216428571428571,0.904135338345865,40,40,0.05,10,"RUN1","SVEngine2","Lumpy"
0.23,0.953007518796993,40,40,0.05,60,"RUN1","SVEngine2","Lumpy"
0.238571428571429,0.964684014869889,40,40,0.05,100,"RUN1","SVEngine2","Lumpy"
0.239285714285714,0.964749536178108,40,40,0.05,130,"RUN1","SVEngine2","Lumpy"
0.240714285714286,0.968460111317254,40,40,0.05,190,"RUN1","SVEngine2","Lumpy"
0.530714285714286,0.866666666666667,40,40,0.15,2,"RUN1","SVEngine2","Lumpy"
0.586428571428571,0.936625514403292,40,40,0.15,10,"RUN1","SVEngine2","Lumpy"
0.613571428571429,0.965545529122231,40,40,0.15,60,"RUN1","SVEngine2","Lumpy"
0.631428571428571,0.975649350649351,40,40,0.15,100,"RUN1","SVEngine2","Lumpy"
0.635714285714286,0.976556184316896,40,40,0.15,130,"RUN1","SVEngine2","Lumpy"
0.637142857142857,0.978172999191593,40,40,0.15,190,"RUN1","SVEngine2","Lumpy"
0.622142857142857,0.892149669845928,40,40,0.3,2,"RUN1","SVEngine2","Lumpy"
0.685,0.961848862802641,40,40,0.3,10,"RUN1","SVEngine2","Lumpy"
0.708571428571429,0.970397111913357,40,40,0.3,60,"RUN1","SVEngine2","Lumpy"
0.716428571428571,0.974820143884892,40,40,0.3,100,"RUN1","SVEngine2","Lumpy"
0.717857142857143,0.975557153127247,40,40,0.3,130,"RUN1","SVEngine2","Lumpy"
0.719285714285714,0.976994967649173,40,40,0.3,190,"RUN1","SVEngine2","Lumpy"
0.662142857142857,0.891591382904795,40,40,0.5,2,"RUN1","SVEngine2","Lumpy"
0.728571428571429,0.959694232105629,40,40,0.5,10,"RUN1","SVEngine2","Lumpy"
0.739285714285714,0.966089965397924,40,40,0.5,60,"RUN1","SVEngine2","Lumpy"
0.742857142857143,0.968879668049793,40,40,0.5,100,"RUN1","SVEngine2","Lumpy"
0.745,0.971626297577855,40,40,0.5,130,"RUN1","SVEngine2","Lumpy"
0.747857142857143,0.975744975744976,40,40,0.5,190,"RUN1","SVEngine2","Lumpy"
0.67,0.89041095890411,40,40,0.7,2,"RUN1","SVEngine2","Lumpy"
0.74,0.95958904109589,40,40,0.7,10,"RUN1","SVEngine2","Lumpy"
0.751428571428571,0.965916837082481,40,40,0.7,60,"RUN1","SVEngine2","Lumpy"
0.755714285714286,0.969346049046321,40,40,0.7,100,"RUN1","SVEngine2","Lumpy"
0.757857142857143,0.971389645776567,40,40,0.7,130,"RUN1","SVEngine2","Lumpy"
0.76,0.974778459441036,40,40,0.7,190,"RUN1","SVEngine2","Lumpy"
0.685,0.894380501015572,40,40,0.9,2,"RUN1","SVEngine2","Lumpy"
0.754285714285714,0.962762356127285,40,40,0.9,10,"RUN1","SVEngine2","Lumpy"
0.762857142857143,0.969574036511156,40,40,0.9,60,"RUN1","SVEngine2","Lumpy"
0.766428571428571,0.972297297297297,40,40,0.9,100,"RUN1","SVEngine2","Lumpy"
0.769285714285714,0.975659229208925,40,40,0.9,130,"RUN1","SVEngine2","Lumpy"
0.771428571428571,0.978363759296822,40,40,0.9,190,"RUN1","SVEngine2","Lumpy"
0.197857142857143,0.838649155722326,40,60,0.05,2,"RUN1","SVEngine2","Lumpy"
0.216428571428571,0.904315196998124,40,60,0.05,10,"RUN1","SVEngine2","Lumpy"
0.23,0.953095684803002,40,60,0.05,60,"RUN1","SVEngine2","Lumpy"
0.238571428571429,0.964749536178108,40,60,0.05,100,"RUN1","SVEngine2","Lumpy"
0.239285714285714,0.964814814814815,40,60,0.05,130,"RUN1","SVEngine2","Lumpy"
0.240714285714286,0.968518518518519,40,60,0.05,190,"RUN1","SVEngine2","Lumpy"
0.531428571428571,0.867489711934156,40,60,0.15,2,"RUN1","SVEngine2","Lumpy"
0.587142857142857,0.937448559670782,40,60,0.15,10,"RUN1","SVEngine2","Lumpy"
0.613571428571429,0.965545529122231,40,60,0.15,60,"RUN1","SVEngine2","Lumpy"
0.631428571428571,0.975649350649351,40,60,0.15,100,"RUN1","SVEngine2","Lumpy"
0.635714285714286,0.976556184316896,40,60,0.15,130,"RUN1","SVEngine2","Lumpy"
0.637142857142857,0.978172999191593,40,60,0.15,190,"RUN1","SVEngine2","Lumpy"
0.622142857142857,0.892149669845928,40,60,0.3,2,"RUN1","SVEngine2","Lumpy"
0.685,0.961848862802641,40,60,0.3,10,"RUN1","SVEngine2","Lumpy"
0.708571428571429,0.970397111913357,40,60,0.3,60,"RUN1","SVEngine2","Lumpy"
0.716428571428571,0.974820143884892,40,60,0.3,100,"RUN1","SVEngine2","Lumpy"
0.717857142857143,0.975557153127247,40,60,0.3,130,"RUN1","SVEngine2","Lumpy"
0.719285714285714,0.976994967649173,40,60,0.3,190,"RUN1","SVEngine2","Lumpy"
0.662142857142857,0.89221140472879,40,60,0.5,2,"RUN1","SVEngine2","Lumpy"
0.728571428571429,0.960361613351878,40,60,0.5,10,"RUN1","SVEngine2","Lumpy"
0.739285714285714,0.966759002770083,40,60,0.5,60,"RUN1","SVEngine2","Lumpy"
0.742857142857143,0.969550173010381,40,60,0.5,100,"RUN1","SVEngine2","Lumpy"
0.745,0.972299168975069,40,60,0.5,130,"RUN1","SVEngine2","Lumpy"
0.747857142857143,0.976421636615811,40,60,0.5,190,"RUN1","SVEngine2","Lumpy"
0.67,0.891632373113855,40,60,0.7,2,"RUN1","SVEngine2","Lumpy"
0.74,0.960905349794239,40,60,0.7,10,"RUN1","SVEngine2","Lumpy"
0.751428571428571,0.967235494880546,40,60,0.7,60,"RUN1","SVEngine2","Lumpy"
0.755714285714286,0.970668485675307,40,60,0.7,100,"RUN1","SVEngine2","Lumpy"
0.757857142857143,0.972714870395634,40,60,0.7,130,"RUN1","SVEngine2","Lumpy"
0.76,0.976109215017065,40,60,0.7,190,"RUN1","SVEngine2","Lumpy"
0.685,0.894380501015572,40,60,0.9,2,"RUN1","SVEngine2","Lumpy"
0.754285714285714,0.962762356127285,40,60,0.9,10,"RUN1","SVEngine2","Lumpy"
0.762857142857143,0.969574036511156,40,60,0.9,60,"RUN1","SVEngine2","Lumpy"
0.766428571428571,0.972297297297297,40,60,0.9,100,"RUN1","SVEngine2","Lumpy"
0.769285714285714,0.975659229208925,40,60,0.9,130,"RUN1","SVEngine2","Lumpy"
0.771428571428571,0.978363759296822,40,60,0.9,190,"RUN1","SVEngine2","Lumpy"
0.197857142857143,0.838345864661654,40,80,0.05,2,"RUN1","SVEngine2","Lumpy"
0.216428571428571,0.904135338345865,40,80,0.05,10,"RUN1","SVEngine2","Lumpy"
0.23,0.953007518796993,40,80,0.05,60,"RUN1","SVEngine2","Lumpy"
0.238571428571429,0.964684014869889,40,80,0.05,100,"RUN1","SVEngine2","Lumpy"
0.239285714285714,0.964749536178108,40,80,0.05,130,"RUN1","SVEngine2","Lumpy"
0.240714285714286,0.968460111317254,40,80,0.05,190,"RUN1","SVEngine2","Lumpy"
0.531428571428571,0.867489711934156,40,80,0.15,2,"RUN1","SVEngine2","Lumpy"
0.587142857142857,0.937448559670782,40,80,0.15,10,"RUN1","SVEngine2","Lumpy"
0.613571428571429,0.965545529122231,40,80,0.15,60,"RUN1","SVEngine2","Lumpy"
0.631428571428571,0.975649350649351,40,80,0.15,100,"RUN1","SVEngine2","Lumpy"
0.635714285714286,0.976556184316896,40,80,0.15,130,"RUN1","SVEngine2","Lumpy"
0.637142857142857,0.978172999191593,40,80,0.15,190,"RUN1","SVEngine2","Lumpy"
0.622142857142857,0.892149669845928,40,80,0.3,2,"RUN1","SVEngine2","Lumpy"
0.685,0.961848862802641,40,80,0.3,10,"RUN1","SVEngine2","Lumpy"
0.708571428571429,0.970397111913357,40,80,0.3,60,"RUN1","SVEngine2","Lumpy"
0.716428571428571,0.974820143884892,40,80,0.3,100,"RUN1","SVEngine2","Lumpy"
0.717857142857143,0.975557153127247,40,80,0.3,130,"RUN1","SVEngine2","Lumpy"
0.719285714285714,0.976994967649173,40,80,0.3,190,"RUN1","SVEngine2","Lumpy"
0.662142857142857,0.891591382904795,40,80,0.5,2,"RUN1","SVEngine2","Lumpy"
0.728571428571429,0.959694232105629,40,80,0.5,10,"RUN1","SVEngine2","Lumpy"
0.739285714285714,0.966089965397924,40,80,0.5,60,"RUN1","SVEngine2","Lumpy"
0.742857142857143,0.968879668049793,40,80,0.5,100,"RUN1","SVEngine2","Lumpy"
0.745,0.971626297577855,40,80,0.5,130,"RUN1","SVEngine2","Lumpy"
0.747857142857143,0.976421636615811,40,80,0.5,190,"RUN1","SVEngine2","Lumpy"
0.67,0.892244337680165,40,80,0.7,2,"RUN1","SVEngine2","Lumpy"
0.74,0.961564859299931,40,80,0.7,10,"RUN1","SVEngine2","Lumpy"
0.751428571428571,0.967896174863388,40,80,0.7,60,"RUN1","SVEngine2","Lumpy"
0.755714285714286,0.971331058020478,40,80,0.7,100,"RUN1","SVEngine2","Lumpy"
0.757857142857143,0.973378839590444,40,80,0.7,130,"RUN1","SVEngine2","Lumpy"
0.76,0.976775956284153,40,80,0.7,190,"RUN1","SVEngine2","Lumpy"
0.685,0.894380501015572,40,80,0.9,2,"RUN1","SVEngine2","Lumpy"
0.754285714285714,0.962762356127285,40,80,0.9,10,"RUN1","SVEngine2","Lumpy"
0.762857142857143,0.969574036511156,40,80,0.9,60,"RUN1","SVEngine2","Lumpy"
0.766428571428571,0.972297297297297,40,80,0.9,100,"RUN1","SVEngine2","Lumpy"
0.769285714285714,0.975659229208925,40,80,0.9,130,"RUN1","SVEngine2","Lumpy"
0.771428571428571,0.978363759296822,40,80,0.9,190,"RUN1","SVEngine2","Lumpy"
0.197857142857143,0.838649155722326,40,100,0.05,2,"RUN1","SVEngine2","Lumpy"
0.216428571428571,0.904315196998124,40,100,0.05,10,"RUN1","SVEngine2","Lumpy"
0.23,0.953095684803002,40,100,0.05,60,"RUN1","SVEngine2","Lumpy"
0.238571428571429,0.964749536178108,40,100,0.05,100,"RUN1","SVEngine2","Lumpy"
0.239285714285714,0.964814814814815,40,100,0.05,130,"RUN1","SVEngine2","Lumpy"
0.240714285714286,0.968518518518519,40,100,0.05,190,"RUN1","SVEngine2","Lumpy"
0.531428571428571,0.867489711934156,40,100,0.15,2,"RUN1","SVEngine2","Lumpy"
0.587142857142857,0.937448559670782,40,100,0.15,10,"RUN1","SVEngine2","Lumpy"
0.614285714285714,0.96636587366694,40,100,0.15,60,"RUN1","SVEngine2","Lumpy"
0.631428571428571,0.975649350649351,40,100,0.15,100,"RUN1","SVEngine2","Lumpy"
0.635714285714286,0.976556184316896,40,100,0.15,130,"RUN1","SVEngine2","Lumpy"
0.637142857142857,0.978172999191593,40,100,0.15,190,"RUN1","SVEngine2","Lumpy"
0.622142857142857,0.892149669845928,40,100,0.3,2,"RUN1","SVEngine2","Lumpy"
0.685,0.961848862802641,40,100,0.3,10,"RUN1","SVEngine2","Lumpy"
0.708571428571429,0.970397111913357,40,100,0.3,60,"RUN1","SVEngine2","Lumpy"
0.716428571428571,0.974820143884892,40,100,0.3,100,"RUN1","SVEngine2","Lumpy"
0.717857142857143,0.975557153127247,40,100,0.3,130,"RUN1","SVEngine2","Lumpy"
0.719285714285714,0.976994967649173,40,100,0.3,190,"RUN1","SVEngine2","Lumpy"
0.662142857142857,0.89221140472879,40,100,0.5,2,"RUN1","SVEngine2","Lumpy"
0.728571428571429,0.960361613351878,40,100,0.5,10,"RUN1","SVEngine2","Lumpy"
0.739285714285714,0.966759002770083,40,100,0.5,60,"RUN1","SVEngine2","Lumpy"
0.742857142857143,0.969550173010381,40,100,0.5,100,"RUN1","SVEngine2","Lumpy"
0.745,0.972299168975069,40,100,0.5,130,"RUN1","SVEngine2","Lumpy"
0.747857142857143,0.976421636615811,40,100,0.5,190,"RUN1","SVEngine2","Lumpy"
0.67,0.892244337680165,40,100,0.7,2,"RUN1","SVEngine2","Lumpy"
0.74,0.961564859299931,40,100,0.7,10,"RUN1","SVEngine2","Lumpy"
0.751428571428571,0.967896174863388,40,100,0.7,60,"RUN1","SVEngine2","Lumpy"
0.755714285714286,0.971331058020478,40,100,0.7,100,"RUN1","SVEngine2","Lumpy"
0.757857142857143,0.973378839590444,40,100,0.7,130,"RUN1","SVEngine2","Lumpy"
0.76,0.976775956284153,40,100,0.7,190,"RUN1","SVEngine2","Lumpy"
0.685,0.894380501015572,40,100,0.9,2,"RUN1","SVEngine2","Lumpy"
0.754285714285714,0.962762356127285,40,100,0.9,10,"RUN1","SVEngine2","Lumpy"
0.762857142857143,0.969574036511156,40,100,0.9,60,"RUN1","SVEngine2","Lumpy"
0.766428571428571,0.972297297297297,40,100,0.9,100,"RUN1","SVEngine2","Lumpy"
0.769285714285714,0.975659229208925,40,100,0.9,130,"RUN1","SVEngine2","Lumpy"
0.771428571428571,0.978363759296822,40,100,0.9,190,"RUN1","SVEngine2","Lumpy"
0.325,0.819059107358263,60,15,0.05,2,"RUN1","SVEngine2","Lumpy"
0.358571428571429,0.891435464414958,60,15,0.05,10,"RUN1","SVEngine2","Lumpy"
0.376428571428571,0.936221419975933,60,15,0.05,60,"RUN1","SVEngine2","Lumpy"
0.393571428571429,0.955952380952381,60,15,0.05,100,"RUN1","SVEngine2","Lumpy"
0.400714285714286,0.962130177514793,60,15,0.05,130,"RUN1","SVEngine2","Lumpy"
0.402142857142857,0.964497041420118,60,15,0.05,190,"RUN1","SVEngine2","Lumpy"
0.6,0.877245508982036,60,15,0.15,2,"RUN1","SVEngine2","Lumpy"
0.660714285714286,0.945359281437126,60,15,0.15,10,"RUN1","SVEngine2","Lumpy"
0.678571428571429,0.958364312267658,60,15,0.15,60,"RUN1","SVEngine2","Lumpy"
0.69,0.964523281596452,60,15,0.15,100,"RUN1","SVEngine2","Lumpy"
0.693571428571429,0.967503692762186,60,15,0.15,130,"RUN1","SVEngine2","Lumpy"
0.697142857142857,0.971238938053097,60,15,0.15,190,"RUN1","SVEngine2","Lumpy"
0.649285714285714,0.884534639608118,60,15,0.3,2,"RUN1","SVEngine2","Lumpy"
0.715,0.953813855843247,60,15,0.3,10,"RUN1","SVEngine2","Lumpy"
0.737857142857143,0.964063579820318,60,15,0.3,60,"RUN1","SVEngine2","Lumpy"
0.740714285714286,0.96682791983414,60,15,0.3,100,"RUN1","SVEngine2","Lumpy"
0.743571428571429,0.969592259847961,60,15,0.3,130,"RUN1","SVEngine2","Lumpy"
0.745,0.972337482710927,60,15,0.3,190,"RUN1","SVEngine2","Lumpy"
0.682142857142857,0.887989203778678,60,15,0.5,2,"RUN1","SVEngine2","Lumpy"
0.752142857142857,0.956815114709852,60,15,0.5,10,"RUN1","SVEngine2","Lumpy"
0.756428571428571,0.960215778826703,60,15,0.5,60,"RUN1","SVEngine2","Lumpy"
0.762142857142857,0.964959568733154,60,15,0.5,100,"RUN1","SVEngine2","Lumpy"
0.763571428571429,0.96695886716116,60,15,0.5,130,"RUN1","SVEngine2","Lumpy"
0.765714285714286,0.969656102494943,60,15,0.5,190,"RUN1","SVEngine2","Lumpy"
0.686428571428571,0.887844190732035,60,15,0.7,2,"RUN1","SVEngine2","Lumpy"
0.756428571428571,0.956346541302888,60,15,0.7,10,"RUN1","SVEngine2","Lumpy"
0.761428571428571,0.961047683008731,60,15,0.7,60,"RUN1","SVEngine2","Lumpy"
0.764285714285714,0.963087248322148,60,15,0.7,100,"RUN1","SVEngine2","Lumpy"
0.767142857142857,0.966420416386837,60,15,0.7,130,"RUN1","SVEngine2","Lumpy"
0.770714285714286,0.971102150537634,60,15,0.7,190,"RUN1","SVEngine2","Lumpy"
0.692857142857143,0.889705882352941,60,15,0.9,2,"RUN1","SVEngine2","Lumpy"
0.757857142857143,0.953877005347594,60,15,0.9,10,"RUN1","SVEngine2","Lumpy"
0.765714285714286,0.960587842351369,60,15,0.9,60,"RUN1","SVEngine2","Lumpy"
0.77,0.963951935914553,60,15,0.9,100,"RUN1","SVEngine2","Lumpy"
0.772142857142857,0.966599866399466,60,15,0.9,130,"RUN1","SVEngine2","Lumpy"
0.772857142857143,0.967935871743487,60,15,0.9,190,"RUN1","SVEngine2","Lumpy"
0.325714285714286,0.829890643985419,60,35,0.05,2,"RUN1","SVEngine2","Lumpy"
0.359285714285714,0.902794653705954,60,35,0.05,10,"RUN1","SVEngine2","Lumpy"
0.377142857142857,0.946666666666667,60,35,0.05,60,"RUN1","SVEngine2","Lumpy"
0.394285714285714,0.966426858513189,60,35,0.05,100,"RUN1","SVEngine2","Lumpy"
0.401428571428571,0.972586412395709,60,35,0.05,130,"RUN1","SVEngine2","Lumpy"
0.402857142857143,0.974970202622169,60,35,0.05,190,"RUN1","SVEngine2","Lumpy"
0.6,0.884528301886792,60,35,0.15,2,"RUN1","SVEngine2","Lumpy"
0.660714285714286,0.953207547169811,60,35,0.15,10,"RUN1","SVEngine2","Lumpy"
0.678571428571429,0.966266866566717,60,35,0.15,60,"RUN1","SVEngine2","Lumpy"
0.69,0.972429210134128,60,35,0.15,100,"RUN1","SVEngine2","Lumpy"
0.693571428571429,0.975428145941921,60,35,0.15,130,"RUN1","SVEngine2","Lumpy"
0.697142857142857,0.979182156133829,60,35,0.15,190,"RUN1","SVEngine2","Lumpy"
0.649285714285714,0.889514426460239,60,35,0.3,2,"RUN1","SVEngine2","Lumpy"
0.715,0.959183673469388,60,35,0.3,10,"RUN1","SVEngine2","Lumpy"
0.737857142857143,0.969423210562891,60,35,0.3,60,"RUN1","SVEngine2","Lumpy"
0.740714285714286,0.972202918693537,60,35,0.3,100,"RUN1","SVEngine2","Lumpy"
0.743571428571429,0.974982626824183,60,35,0.3,130,"RUN1","SVEngine2","Lumpy"
0.745,0.977067407922168,60,35,0.3,190,"RUN1","SVEngine2","Lumpy"
0.682142857142857,0.893414799728445,60,35,0.5,2,"RUN1","SVEngine2","Lumpy"
0.752142857142857,0.962661235573659,60,35,0.5,10,"RUN1","SVEngine2","Lumpy"
0.756428571428571,0.966078697421981,60,35,0.5,60,"RUN1","SVEngine2","Lumpy"
0.762142857142857,0.970847457627119,60,35,0.5,100,"RUN1","SVEngine2","Lumpy"
0.763571428571429,0.972862957937585,60,35,0.5,130,"RUN1","SVEngine2","Lumpy"
0.765714285714286,0.975576662143826,60,35,0.5,190,"RUN1","SVEngine2","Lumpy"
0.686428571428571,0.894451962110961,60,35,0.7,2,"RUN1","SVEngine2","Lumpy"
0.756428571428571,0.963464140730717,60,35,0.7,10,"RUN1","SVEngine2","Lumpy"
0.761428571428571,0.968200270635995,60,35,0.7,60,"RUN1","SVEngine2","Lumpy"
0.764285714285714,0.97025016903313,60,35,0.7,100,"RUN1","SVEngine2","Lumpy"
0.767142857142857,0.97361299052774,60,35,0.7,130,"RUN1","SVEngine2","Lumpy"
0.770714285714286,0.978334461746784,60,35,0.7,190,"RUN1","SVEngine2","Lumpy"
0.692857142857143,0.894489247311828,60,35,0.9,2,"RUN1","SVEngine2","Lumpy"
0.757857142857143,0.959005376344086,60,35,0.9,10,"RUN1","SVEngine2","Lumpy"
0.765714285714286,0.965748824714574,60,35,0.9,60,"RUN1","SVEngine2","Lumpy"
0.77,0.969127516778523,60,35,0.9,100,"RUN1","SVEngine2","Lumpy"
0.772142857142857,0.971793149764943,60,35,0.9,130,"RUN1","SVEngine2","Lumpy"
0.772857142857143,0.973136333109469,60,35,0.9,190,"RUN1","SVEngine2","Lumpy"
0.325,0.829476248477466,60,40,0.05,2,"RUN1","SVEngine2","Lumpy"
0.358571428571429,0.902557856272838,60,40,0.05,10,"RUN1","SVEngine2","Lumpy"
0.376428571428571,0.94775212636695,60,40,0.05,60,"RUN1","SVEngine2","Lumpy"
0.393571428571429,0.967548076923077,60,40,0.05,100,"RUN1","SVEngine2","Lumpy"
0.400714285714286,0.973715651135006,60,40,0.05,130,"RUN1","SVEngine2","Lumpy"
0.402142857142857,0.97610513739546,60,40,0.05,190,"RUN1","SVEngine2","Lumpy"
0.6,0.883195177091183,60,40,0.15,2,"RUN1","SVEngine2","Lumpy"
0.660714285714286,0.951770911831198,60,40,0.15,10,"RUN1","SVEngine2","Lumpy"
0.678571428571429,0.964820359281437,60,40,0.15,60,"RUN1","SVEngine2","Lumpy"
0.69,0.970982142857143,60,40,0.15,100,"RUN1","SVEngine2","Lumpy"
0.693571428571429,0.973977695167286,60,40,0.15,130,"RUN1","SVEngine2","Lumpy"
0.697142857142857,0.977728285077951,60,40,0.15,190,"RUN1","SVEngine2","Lumpy"
0.649285714285714,0.888264230498946,60,40,0.3,2,"RUN1","SVEngine2","Lumpy"
0.715,0.957835558678848,60,40,0.3,10,"RUN1","SVEngine2","Lumpy"
0.737857142857143,0.968077723802915,60,40,0.3,60,"RUN1","SVEngine2","Lumpy"
0.740714285714286,0.970853573907009,60,40,0.3,100,"RUN1","SVEngine2","Lumpy"
0.743571428571429,0.973629424011103,60,40,0.3,130,"RUN1","SVEngine2","Lumpy"
0.745,0.976388888888889,60,40,0.3,190,"RUN1","SVEngine2","Lumpy"
0.682142857142857,0.89280868385346,60,40,0.5,2,"RUN1","SVEngine2","Lumpy"
0.752142857142857,0.962008141112619,60,40,0.5,10,"RUN1","SVEngine2","Lumpy"
0.756428571428571,0.965423728813559,60,40,0.5,60,"RUN1","SVEngine2","Lumpy"
0.762142857142857,0.970189701897019,60,40,0.5,100,"RUN1","SVEngine2","Lumpy"
0.763571428571429,0.972203389830508,60,40,0.5,130,"RUN1","SVEngine2","Lumpy"
0.765714285714286,0.974915254237288,60,40,0.5,190,"RUN1","SVEngine2","Lumpy"
0.686428571428571,0.894451962110961,60,40,0.7,2,"RUN1","SVEngine2","Lumpy"
0.756428571428571,0.963464140730717,60,40,0.7,10,"RUN1","SVEngine2","Lumpy"
0.761428571428571,0.968200270635995,60,40,0.7,60,"RUN1","SVEngine2","Lumpy"
0.764285714285714,0.97025016903313,60,40,0.7,100,"RUN1","SVEngine2","Lumpy"
0.767142857142857,0.97361299052774,60,40,0.7,130,"RUN1","SVEngine2","Lumpy"
0.770714285714286,0.978334461746784,60,40,0.7,190,"RUN1","SVEngine2","Lumpy"
0.692857142857143,0.895090786819099,60,40,0.9,2,"RUN1","SVEngine2","Lumpy"
0.757857142857143,0.95965030262273,60,40,0.9,10,"RUN1","SVEngine2","Lumpy"
0.765714285714286,0.966397849462366,60,40,0.9,60,"RUN1","SVEngine2","Lumpy"
0.77,0.969778374748153,60,40,0.9,100,"RUN1","SVEngine2","Lumpy"
0.772142857142857,0.97244623655914,60,40,0.9,130,"RUN1","SVEngine2","Lumpy"
0.772857142857143,0.973790322580645,60,40,0.9,190,"RUN1","SVEngine2","Lumpy"
0.325,0.829890643985419,60,60,0.05,2,"RUN1","SVEngine2","Lumpy"
0.358571428571429,0.902794653705954,60,60,0.05,10,"RUN1","SVEngine2","Lumpy"
0.377142857142857,0.947878787878788,60,60,0.05,60,"RUN1","SVEngine2","Lumpy"
0.394285714285714,0.967625899280576,60,60,0.05,100,"RUN1","SVEngine2","Lumpy"
0.401428571428571,0.973778307508939,60,60,0.05,130,"RUN1","SVEngine2","Lumpy"
0.402857142857143,0.976162097735399,60,60,0.05,190,"RUN1","SVEngine2","Lumpy"
0.6,0.884528301886792,60,60,0.15,2,"RUN1","SVEngine2","Lumpy"
0.660714285714286,0.953207547169811,60,60,0.15,10,"RUN1","SVEngine2","Lumpy"
0.678571428571429,0.966266866566717,60,60,0.15,60,"RUN1","SVEngine2","Lumpy"
0.69,0.972429210134128,60,60,0.15,100,"RUN1","SVEngine2","Lumpy"
0.693571428571429,0.975428145941921,60,60,0.15,130,"RUN1","SVEngine2","Lumpy"
0.697142857142857,0.979182156133829,60,60,0.15,190,"RUN1","SVEngine2","Lumpy"
0.649285714285714,0.889514426460239,60,60,0.3,2,"RUN1","SVEngine2","Lumpy"
0.715,0.959183673469388,60,60,0.3,10,"RUN1","SVEngine2","Lumpy"
0.737857142857143,0.969423210562891,60,60,0.3,60,"RUN1","SVEngine2","Lumpy"
0.740714285714286,0.972202918693537,60,60,0.3,100,"RUN1","SVEngine2","Lumpy"
0.743571428571429,0.974982626824183,60,60,0.3,130,"RUN1","SVEngine2","Lumpy"
0.745,0.977067407922168,60,60,0.3,190,"RUN1","SVEngine2","Lumpy"
0.682142857142857,0.893414799728445,60,60,0.5,2,"RUN1","SVEngine2","Lumpy"
0.752142857142857,0.962661235573659,60,60,0.5,10,"RUN1","SVEngine2","Lumpy"
0.756428571428571,0.966078697421981,60,60,0.5,60,"RUN1","SVEngine2","Lumpy"
0.762142857142857,0.970847457627119,60,60,0.5,100,"RUN1","SVEngine2","Lumpy"
0.763571428571429,0.972862957937585,60,60,0.5,130,"RUN1","SVEngine2","Lumpy"
0.765714285714286,0.975576662143826,60,60,0.5,190,"RUN1","SVEngine2","Lumpy"
0.686428571428571,0.894451962110961,60,60,0.7,2,"RUN1","SVEngine2","Lumpy"
0.756428571428571,0.963464140730717,60,60,0.7,10,"RUN1","SVEngine2","Lumpy"
0.761428571428571,0.968200270635995,60,60,0.7,60,"RUN1","SVEngine2","Lumpy"
