"Caller","Sensitivity","Precision","T_coverage","N_coverage","VAF","BND_threshold"
"LumpyGRIDSSIntersect",0.629285714285714,0.908408408408408,45,30,0.5,2
"LumpyGRIDSSIntersect",0.687857142857143,0.971471471471472,45,30,0.5,5
"LumpyGRIDSSIntersect",0.693571428571429,0.973094170403587,45,30,0.5,50
"LumpyGRIDSSIntersect",0.695,0.973134328358209,45,30,0.5,100
"LumpyGRIDSSIntersect",0.695,0.973134328358209,45,30,0.5,150
"LumpyGRIDSSIntersect",0.695,0.973134328358209,45,30,0.5,200
"LumpyGRIDSSIntersect",0.638571428571429,0.915726109857035,45,30,0.8,2
"LumpyGRIDSSIntersect",0.692142857142857,0.973664409330323,45,30,0.8,5
"LumpyGRIDSSIntersect",0.695,0.974474474474474,45,30,0.8,50
"LumpyGRIDSSIntersect",0.696428571428571,0.974512743628186,45,30,0.8,100
"LumpyGRIDSSIntersect",0.696428571428571,0.974512743628186,45,30,0.8,150
"LumpyGRIDSSIntersect",0.696428571428571,0.974512743628186,45,30,0.8,200
"LumpyGRIDSSIntersect",0.638571428571429,0.91566265060241,45,30,1,2
"LumpyGRIDSSIntersect",0.692142857142857,0.973644578313253,45,30,1,5
"LumpyGRIDSSIntersect",0.694285714285714,0.974436090225564,45,30,1,50
"LumpyGRIDSSIntersect",0.695,0.974455296769346,45,30,1,100
"LumpyGRIDSSIntersect",0.695,0.974455296769346,45,30,1,150
"LumpyGRIDSSIntersect",0.695,0.974455296769346,45,30,1,200
"LumpyGRIDSSIntersect",0.11,0.904436860068259,45,45,0.05,2
"LumpyGRIDSSIntersect",0.114285714285714,0.959044368600683,45,45,0.05,5
"LumpyGRIDSSIntersect",0.114285714285714,0.959044368600683,45,45,0.05,50
"LumpyGRIDSSIntersect",0.12,0.960132890365448,45,45,0.05,100
"LumpyGRIDSSIntersect",0.120714285714286,0.960264900662252,45,45,0.05,150
"LumpyGRIDSSIntersect",0.120714285714286,0.960264900662252,45,45,0.05,200
"LumpyGRIDSSIntersect",0.384285714285714,0.913636363636364,45,45,0.1,2
"LumpyGRIDSSIntersect",0.411428571428571,0.969318181818182,45,45,0.1,5
"LumpyGRIDSSIntersect",0.412142857142857,0.970454545454545,45,45,0.1,50
"LumpyGRIDSSIntersect",0.42,0.970819304152638,45,45,0.1,100
"LumpyGRIDSSIntersect",0.422142857142857,0.970917225950783,45,45,0.1,150
"LumpyGRIDSSIntersect",0.422142857142857,0.970917225950783,45,45,0.1,200
"LumpyGRIDSSIntersect",0.58,0.911883589329022,45,45,0.2,2
"LumpyGRIDSSIntersect",0.629285714285714,0.970897332255457,45,45,0.2,5
"LumpyGRIDSSIntersect",0.632857142857143,0.971796937953263,45,45,0.2,50
"LumpyGRIDSSIntersect",0.636428571428571,0.971910112359551,45,45,0.2,100
"LumpyGRIDSSIntersect",0.637142857142857,0.971932638331997,45,45,0.2,150
"LumpyGRIDSSIntersect",0.637142857142857,0.971932638331997,45,45,0.2,200
"LumpyGRIDSSIntersect",0.625714285714286,0.908063300678222,45,45,0.5,2
"LumpyGRIDSSIntersect",0.684285714285714,0.971363978899774,45,45,0.5,5
"LumpyGRIDSSIntersect",0.69,0.972993248312078,45,45,0.5,50
"LumpyGRIDSSIntersect",0.691428571428571,0.973033707865169,45,45,0.5,100
"LumpyGRIDSSIntersect",0.691428571428571,0.973033707865169,45,45,0.5,150
"LumpyGRIDSSIntersect",0.691428571428571,0.973033707865169,45,45,0.5,200
"LumpyGRIDSSIntersect",0.635714285714286,0.915471698113207,45,45,0.8,2
"LumpyGRIDSSIntersect",0.689285714285714,0.973584905660377,45,45,0.8,5
"LumpyGRIDSSIntersect",0.692142857142857,0.974397590361446,45,45,0.8,50
"LumpyGRIDSSIntersect",0.693571428571429,0.974436090225564,45,45,0.8,100
"LumpyGRIDSSIntersect",0.693571428571429,0.974436090225564,45,45,0.8,150
"LumpyGRIDSSIntersect",0.693571428571429,0.974436090225564,45,45,0.8,200
"LumpyGRIDSSIntersect",0.635,0.915343915343915,45,45,1,2
"LumpyGRIDSSIntersect",0.688571428571429,0.973544973544973,45,45,1,5
"LumpyGRIDSSIntersect",0.690714285714286,0.974339622641509,45,45,1,50
"LumpyGRIDSSIntersect",0.691428571428571,0.974358974358974,45,45,1,100
"LumpyGRIDSSIntersect",0.691428571428571,0.974358974358974,45,45,1,150
"LumpyGRIDSSIntersect",0.691428571428571,0.974358974358974,45,45,1,200
"LumpyGRIDSSIntersect",0.108571428571429,0.903448275862069,45,60,0.05,2
"LumpyGRIDSSIntersect",0.112857142857143,0.958620689655172,45,60,0.05,5
"LumpyGRIDSSIntersect",0.112857142857143,0.958620689655172,45,60,0.05,50
"LumpyGRIDSSIntersect",0.117857142857143,0.95959595959596,45,60,0.05,100
"LumpyGRIDSSIntersect",0.118571428571429,0.959731543624161,45,60,0.05,150
"LumpyGRIDSSIntersect",0.118571428571429,0.959731543624161,45,60,0.05,200
"LumpyGRIDSSIntersect",0.382857142857143,0.913439635535307,45,60,0.1,2
"LumpyGRIDSSIntersect",0.41,0.969248291571754,45,60,0.1,5
"LumpyGRIDSSIntersect",0.410714285714286,0.970387243735763,45,60,0.1,50
"LumpyGRIDSSIntersect",0.418571428571429,0.970753655793026,45,60,0.1,100
"LumpyGRIDSSIntersect",0.420714285714286,0.97085201793722,45,60,0.1,150
"LumpyGRIDSSIntersect",0.420714285714286,0.97085201793722,45,60,0.1,200
"LumpyGRIDSSIntersect",0.579285714285714,0.913290113452188,45,60,0.2,2
"LumpyGRIDSSIntersect",0.627142857142857,0.970826580226904,45,60,0.2,5
"LumpyGRIDSSIntersect",0.630714285714286,0.97172859450727,45,60,0.2,50
"LumpyGRIDSSIntersect",0.634285714285714,0.97184231697506,45,60,0.2,100
"LumpyGRIDSSIntersect",0.635,0.971864951768489,45,60,0.2,150
"LumpyGRIDSSIntersect",0.635,0.971864951768489,45,60,0.2,200
"LumpyGRIDSSIntersect",0.62,0.908883826879271,45,60,0.5,2
"LumpyGRIDSSIntersect",0.677142857142857,0.971146545178436,45,60,0.5,5
"LumpyGRIDSSIntersect",0.682857142857143,0.972789115646258,45,60,0.5,50
"LumpyGRIDSSIntersect",0.684285714285714,0.972830188679245,45,60,0.5,100
"LumpyGRIDSSIntersect",0.684285714285714,0.972830188679245,45,60,0.5,150
"LumpyGRIDSSIntersect",0.684285714285714,0.972830188679245,45,60,0.5,200
"LumpyGRIDSSIntersect",0.629285714285714,0.916286149162861,45,60,0.8,2
"LumpyGRIDSSIntersect",0.681428571428571,0.973363774733638,45,60,0.8,5
"LumpyGRIDSSIntersect",0.684285714285714,0.974183750949127,45,60,0.8,50
"LumpyGRIDSSIntersect",0.685714285714286,0.974222896133434,45,60,0.8,100
"LumpyGRIDSSIntersect",0.685714285714286,0.974222896133434,45,60,0.8,150
"LumpyGRIDSSIntersect",0.685714285714286,0.974222896133434,45,60,0.8,200
"LumpyGRIDSSIntersect",0.628571428571429,0.916158536585366,45,60,1,2
"LumpyGRIDSSIntersect",0.680714285714286,0.973323170731707,45,60,1,5
"LumpyGRIDSSIntersect",0.682857142857143,0.974124809741248,45,60,1,50
"LumpyGRIDSSIntersect",0.683571428571429,0.974144486692015,45,60,1,100
"LumpyGRIDSSIntersect",0.683571428571429,0.974144486692015,45,60,1,150
"LumpyGRIDSSIntersect",0.683571428571429,0.974144486692015,45,60,1,200
"LumpyGRIDSSIntersect",0.107857142857143,0.903114186851211,45,75,0.05,2
"LumpyGRIDSSIntersect",0.112142857142857,0.958477508650519,45,75,0.05,5
"LumpyGRIDSSIntersect",0.112142857142857,0.958477508650519,45,75,0.05,50
"LumpyGRIDSSIntersect",0.117142857142857,0.959459459459459,45,75,0.05,100
"LumpyGRIDSSIntersect",0.117857142857143,0.95959595959596,45,75,0.05,150
"LumpyGRIDSSIntersect",0.117857142857143,0.95959595959596,45,75,0.05,200
"LumpyGRIDSSIntersect",0.380714285714286,0.913142857142857,45,75,0.1,2
"LumpyGRIDSSIntersect",0.407857142857143,0.969142857142857,45,75,0.1,5
"LumpyGRIDSSIntersect",0.408571428571429,0.970285714285714,45,75,0.1,50
"LumpyGRIDSSIntersect",0.416428571428571,0.970654627539503,45,75,0.1,100
"LumpyGRIDSSIntersect",0.418571428571429,0.970753655793026,45,75,0.1,150
"LumpyGRIDSSIntersect",0.418571428571429,0.970753655793026,45,75,0.1,200
"LumpyGRIDSSIntersect",0.577857142857143,0.913891145410236,45,75,0.2,2
"LumpyGRIDSSIntersect",0.625,0.970755483346872,45,75,0.2,5
"LumpyGRIDSSIntersect",0.628571428571429,0.97165991902834,45,75,0.2,50
"LumpyGRIDSSIntersect",0.632142857142857,0.971774193548387,45,75,0.2,100
"LumpyGRIDSSIntersect",0.632857142857143,0.971796937953263,45,75,0.2,150
"LumpyGRIDSSIntersect",0.632857142857143,0.971796937953263,45,75,0.2,200
"LumpyGRIDSSIntersect",0.617142857142857,0.908606245239909,45,75,0.5,2
"LumpyGRIDSSIntersect",0.674285714285714,0.971058644325971,45,75,0.5,5
"LumpyGRIDSSIntersect",0.68,0.972706595905989,45,75,0.5,50
"LumpyGRIDSSIntersect",0.681428571428571,0.972747918243755,45,75,0.5,100
"LumpyGRIDSSIntersect",0.681428571428571,0.972747918243755,45,75,0.5,150
"LumpyGRIDSSIntersect",0.681428571428571,0.972747918243755,45,75,0.5,200
"LumpyGRIDSSIntersect",0.627857142857143,0.916158536585366,45,75,0.8,2
"LumpyGRIDSSIntersect",0.68,0.973323170731707,45,75,0.8,5
"LumpyGRIDSSIntersect",0.682857142857143,0.974144486692015,45,75,0.8,50
"LumpyGRIDSSIntersect",0.684285714285714,0.974183750949127,45,75,0.8,100
"LumpyGRIDSSIntersect",0.684285714285714,0.974183750949127,45,75,0.8,150
"LumpyGRIDSSIntersect",0.684285714285714,0.974183750949127,45,75,0.8,200
"LumpyGRIDSSIntersect",0.625714285714286,0.915902140672783,45,75,1,2
"LumpyGRIDSSIntersect",0.677857142857143,0.973241590214067,45,75,1,5
"LumpyGRIDSSIntersect",0.68,0.974045801526718,45,75,1,50
"LumpyGRIDSSIntersect",0.680714285714286,0.974065598779558,45,75,1,100
"LumpyGRIDSSIntersect",0.680714285714286,0.974065598779558,45,75,1,150
"LumpyGRIDSSIntersect",0.680714285714286,0.974065598779558,45,75,1,200
"LumpyGRIDSSIntersect",0.109285714285714,0.903780068728522,45,90,0.05,2
"LumpyGRIDSSIntersect",0.113571428571429,0.958762886597938,45,90,0.05,5
"LumpyGRIDSSIntersect",0.113571428571429,0.958762886597938,45,90,0.05,50
"LumpyGRIDSSIntersect",0.118571428571429,0.959731543624161,45,90,0.05,100
"LumpyGRIDSSIntersect",0.119285714285714,0.959866220735786,45,90,0.05,150
"LumpyGRIDSSIntersect",0.119285714285714,0.959866220735786,45,90,0.05,200
"LumpyGRIDSSIntersect",0.382142857142857,0.913340935005701,45,90,0.1,2
"LumpyGRIDSSIntersect",0.409285714285714,0.96921322690992,45,90,0.1,5
"LumpyGRIDSSIntersect",0.41,0.970353477765108,45,90,0.1,50
"LumpyGRIDSSIntersect",0.417857142857143,0.970720720720721,45,90,0.1,100
"LumpyGRIDSSIntersect",0.42,0.970819304152638,45,90,0.1,150
"LumpyGRIDSSIntersect",0.42,0.970819304152638,45,90,0.1,200
"LumpyGRIDSSIntersect",0.575714285714286,0.913680781758958,45,90,0.2,2
"LumpyGRIDSSIntersect",0.622857142857143,0.970684039087948,45,90,0.2,5
"LumpyGRIDSSIntersect",0.626428571428571,0.971590909090909,45,90,0.2,50
"LumpyGRIDSSIntersect",0.63,0.971705739692805,45,90,0.2,100
"LumpyGRIDSSIntersect",0.630714285714286,0.97172859450727,45,90,0.2,150
"LumpyGRIDSSIntersect",0.630714285714286,0.97172859450727,45,90,0.2,200
"LumpyGRIDSSIntersect",0.614285714285714,0.909021406727829,45,90,0.5,2
"LumpyGRIDSSIntersect",0.670714285714286,0.970948012232416,45,90,0.5,5
"LumpyGRIDSSIntersect",0.676428571428571,0.972602739726027,45,90,0.5,50
"LumpyGRIDSSIntersect",0.677857142857143,0.972644376899696,45,90,0.5,100
"LumpyGRIDSSIntersect",0.677857142857143,0.972644376899696,45,90,0.5,150
"LumpyGRIDSSIntersect",0.677857142857143,0.972644376899696,45,90,0.5,200
"LumpyGRIDSSIntersect",0.620714285714286,0.916218293620292,45,90,0.8,2
"LumpyGRIDSSIntersect",0.672142857142857,0.973097617217525,45,90,0.8,5
"LumpyGRIDSSIntersect",0.675,0.973926380368098,45,90,0.8,50
"LumpyGRIDSSIntersect",0.676428571428571,0.973966309341501,45,90,0.8,100
"LumpyGRIDSSIntersect",0.676428571428571,0.973966309341501,45,90,0.8,150
"LumpyGRIDSSIntersect",0.676428571428571,0.973966309341501,45,90,0.8,200
"LumpyGRIDSSIntersect",0.619285714285714,0.916024653312789,45,90,1,2
"LumpyGRIDSSIntersect",0.670714285714286,0.973035439137134,45,90,1,5
"LumpyGRIDSSIntersect",0.672857142857143,0.973846153846154,45,90,1,50
"LumpyGRIDSSIntersect",0.673571428571429,0.973866256725596,45,90,1,100
"LumpyGRIDSSIntersect",0.673571428571429,0.973866256725596,45,90,1,150
"LumpyGRIDSSIntersect",0.673571428571429,0.973866256725596,45,90,1,200
"LumpyGRIDSSIntersect",0.18,0.923076923076923,60,15,0.05,2
"LumpyGRIDSSIntersect",0.191428571428571,0.98021978021978,60,15,0.05,5
"LumpyGRIDSSIntersect",0.192142857142857,0.980263157894737,60,15,0.05,50
"LumpyGRIDSSIntersect",0.198571428571429,0.980645161290323,60,15,0.05,100
"LumpyGRIDSSIntersect",0.200714285714286,0.980769230769231,60,15,0.05,150
"LumpyGRIDSSIntersect",0.200714285714286,0.980769230769231,60,15,0.05,200
"LumpyGRIDSSIntersect",0.499285714285714,0.917506874427131,60,15,0.1,2
"LumpyGRIDSSIntersect",0.539285714285714,0.974335472043996,60,15,0.1,5
"LumpyGRIDSSIntersect",0.541428571428571,0.974405850091408,60,15,0.1,50
"LumpyGRIDSSIntersect",0.552142857142857,0.974752028854824,60,15,0.1,100
"LumpyGRIDSSIntersect",0.552857142857143,0.974774774774775,60,15,0.1,150
"LumpyGRIDSSIntersect",0.552857142857143,0.974774774774775,60,15,0.1,200
"LumpyGRIDSSIntersect",0.609285714285714,0.913685847589425,60,15,0.2,2
"LumpyGRIDSSIntersect",0.663571428571429,0.974339035769829,60,15,0.2,5
"LumpyGRIDSSIntersect",0.665714285714286,0.975155279503106,60,15,0.2,50
"LumpyGRIDSSIntersect",0.668571428571429,0.975232198142415,60,15,0.2,100
"LumpyGRIDSSIntersect",0.669285714285714,0.975251353441609,60,15,0.2,150
"LumpyGRIDSSIntersect",0.669285714285714,0.975251353441609,60,15,0.2,200
"LumpyGRIDSSIntersect",0.647857142857143,0.912657290895633,60,15,0.5,2
"LumpyGRIDSSIntersect",0.705714285714286,0.973353071798668,60,15,0.5,5
"LumpyGRIDSSIntersect",0.709285714285714,0.974169741697417,60,15,0.5,50
"LumpyGRIDSSIntersect",0.71,0.974188790560472,60,15,0.5,100
"LumpyGRIDSSIntersect",0.71,0.974188790560472,60,15,0.5,150
"LumpyGRIDSSIntersect",0.71,0.974188790560472,60,15,0.5,200
"LumpyGRIDSSIntersect",0.646428571428571,0.913011152416357,60,15,0.8,2
"LumpyGRIDSSIntersect",0.703571428571429,0.973977695167286,60,15,0.8,5
"LumpyGRIDSSIntersect",0.706428571428571,0.974777448071217,60,15,0.8,50
"LumpyGRIDSSIntersect",0.707142857142857,0.974796145292809,60,15,0.8,100
"LumpyGRIDSSIntersect",0.707142857142857,0.974796145292809,60,15,0.8,150
"LumpyGRIDSSIntersect",0.707142857142857,0.974796145292809,60,15,0.8,200
"LumpyGRIDSSIntersect",0.648571428571429,0.914625092798812,60,15,1,2
"LumpyGRIDSSIntersect",0.704285714285714,0.974016332590943,60,15,1,5
"LumpyGRIDSSIntersect",0.706428571428571,0.974796145292809,60,15,1,50
"LumpyGRIDSSIntersect",0.708571428571429,0.974852071005917,60,15,1,100
"LumpyGRIDSSIntersect",0.708571428571429,0.974852071005917,60,15,1,150
"LumpyGRIDSSIntersect",0.708571428571429,0.974852071005917,60,15,1,200
"LumpyGRIDSSIntersect",0.179285714285714,0.922907488986784,60,30,0.05,2
"LumpyGRIDSSIntersect",0.190714285714286,0.980176211453744,60,30,0.05,5
"LumpyGRIDSSIntersect",0.191428571428571,0.98021978021978,60,30,0.05,50
"LumpyGRIDSSIntersect",0.197857142857143,0.980603448275862,60,30,0.05,100
"LumpyGRIDSSIntersect",0.2,0.980728051391863,60,30,0.05,150
"LumpyGRIDSSIntersect",0.2,0.980728051391863,60,30,0.05,200
"LumpyGRIDSSIntersect",0.492857142857143,0.915974145891043,60,30,0.1,2
"LumpyGRIDSSIntersect",0.532857142857143,0.974145891043398,60,30,0.1,5
"LumpyGRIDSSIntersect",0.535,0.974217311233886,60,30,0.1,50
"LumpyGRIDSSIntersect",0.546428571428571,0.97459165154265,60,30,0.1,100
"LumpyGRIDSSIntersect",0.547142857142857,0.974614687216682,60,30,0.1,150
"LumpyGRIDSSIntersect",0.547142857142857,0.974614687216682,60,30,0.1,200
"LumpyGRIDSSIntersect",0.601428571428571,0.912941176470588,60,30,0.2,2
"LumpyGRIDSSIntersect",0.655714285714286,0.974117647058824,60,30,0.2,5
"LumpyGRIDSSIntersect",0.657857142857143,0.974941268598277,60,30,0.2,50
"LumpyGRIDSSIntersect",0.660714285714286,0.975019516003123,60,30,0.2,100
"LumpyGRIDSSIntersect",0.661428571428571,0.975039001560062,60,30,0.2,150
"LumpyGRIDSSIntersect",0.661428571428571,0.975039001560062,60,30,0.2,200
"LumpyGRIDSSIntersect",0.636428571428571,0.912293853073463,60,30,0.5,2
"LumpyGRIDSSIntersect",0.693571428571429,0.973013493253373,60,30,0.5,5
"LumpyGRIDSSIntersect",0.697142857142857,0.973841554559043,60,30,0.5,50
"LumpyGRIDSSIntersect",0.697857142857143,0.973861090365945,60,30,0.5,100
"LumpyGRIDSSIntersect",0.697857142857143,0.973861090365945,60,30,0.5,150
"LumpyGRIDSSIntersect",0.697857142857143,0.973861090365945,60,30,0.5,200
"LumpyGRIDSSIntersect",0.635,0.912650602409639,60,30,0.8,2
"LumpyGRIDSSIntersect",0.691428571428571,0.973644578313253,60,30,0.8,5
"LumpyGRIDSSIntersect",0.694285714285714,0.974455296769346,60,30,0.8,50
"LumpyGRIDSSIntersect",0.695,0.974474474474474,60,30,0.8,100
"LumpyGRIDSSIntersect",0.695,0.974474474474474,60,30,0.8,150
"LumpyGRIDSSIntersect",0.695,0.974474474474474,60,30,0.8,200
"LumpyGRIDSSIntersect",0.636428571428571,0.914221218961625,60,30,1,2
"LumpyGRIDSSIntersect",0.691428571428571,0.973664409330323,60,30,1,5
"LumpyGRIDSSIntersect",0.693571428571429,0.974455296769346,60,30,1,50
"LumpyGRIDSSIntersect",0.695714285714286,0.974512743628186,60,30,1,100
"LumpyGRIDSSIntersect",0.695714285714286,0.974512743628186,60,30,1,150
"LumpyGRIDSSIntersect",0.695714285714286,0.974512743628186,60,30,1,200
"LumpyGRIDSSIntersect",0.179285714285714,0.922737306843267,60,45,0.05,2
"LumpyGRIDSSIntersect",0.190714285714286,0.980132450331126,60,45,0.05,5
"LumpyGRIDSSIntersect",0.191428571428571,0.980176211453744,60,45,0.05,50
"LumpyGRIDSSIntersect",0.197857142857143,0.980561555075594,60,45,0.05,100
"LumpyGRIDSSIntersect",0.2,0.98068669527897,60,45,0.05,150
"LumpyGRIDSSIntersect",0.2,0.98068669527897,60,45,0.05,200
"LumpyGRIDSSIntersect",0.492857142857143,0.916820702402957,60,45,0.1,2
"LumpyGRIDSSIntersect",0.532857142857143,0.974121996303142,60,45,0.1,5
"LumpyGRIDSSIntersect",0.535,0.974193548387097,60,45,0.1,50
"LumpyGRIDSSIntersect",0.545714285714286,0.974545454545454,60,45,0.1,100
"LumpyGRIDSSIntersect",0.546428571428571,0.974568574023615,60,45,0.1,150
"LumpyGRIDSSIntersect",0.546428571428571,0.974568574023615,60,45,0.1,200
"LumpyGRIDSSIntersect",0.600714285714286,0.91287284144427,60,45,0.2,2
"LumpyGRIDSSIntersect",0.655,0.974097331240188,60,45,0.2,5
"LumpyGRIDSSIntersect",0.657142857142857,0.974921630094044,60,45,0.2,50
"LumpyGRIDSSIntersect",0.66,0.975,60,45,0.2,100
"LumpyGRIDSSIntersect",0.660714285714286,0.975019516003123,60,45,0.2,150
"LumpyGRIDSSIntersect",0.660714285714286,0.975019516003123,60,45,0.2,200
"LumpyGRIDSSIntersect",0.633571428571429,0.91203007518797,60,45,0.5,2
"LumpyGRIDSSIntersect",0.690714285714286,0.972932330827068,60,45,0.5,5
"LumpyGRIDSSIntersect",0.694285714285714,0.97376311844078,60,45,0.5,50
"LumpyGRIDSSIntersect",0.695,0.973782771535581,60,45,0.5,100
"LumpyGRIDSSIntersect",0.695,0.973782771535581,60,45,0.5,150
"LumpyGRIDSSIntersect",0.695,0.973782771535581,60,45,0.5,200
"LumpyGRIDSSIntersect",0.632142857142857,0.91238670694864,60,45,0.8,2
"LumpyGRIDSSIntersect",0.688571428571429,0.973564954682779,60,45,0.8,5
"LumpyGRIDSSIntersect",0.691428571428571,0.974378296910324,60,45,0.8,50
"LumpyGRIDSSIntersect",0.692142857142857,0.974397590361446,60,45,0.8,100
"LumpyGRIDSSIntersect",0.692142857142857,0.974397590361446,60,45,0.8,150
"LumpyGRIDSSIntersect",0.692142857142857,0.974397590361446,60,45,0.8,200
"LumpyGRIDSSIntersect",0.634285714285714,0.914027149321267,60,45,1,2
"LumpyGRIDSSIntersect",0.689285714285714,0.973604826546003,60,45,1,5
"LumpyGRIDSSIntersect",0.691428571428571,0.974397590361446,60,45,1,50
"LumpyGRIDSSIntersect",0.693571428571429,0.974455296769346,60,45,1,100
"LumpyGRIDSSIntersect",0.693571428571429,0.974455296769346,60,45,1,150
"LumpyGRIDSSIntersect",0.693571428571429,0.974455296769346,60,45,1,200
"LumpyGRIDSSIntersect",0.179285714285714,0.922737306843267,60,60,0.05,2
"LumpyGRIDSSIntersect",0.190714285714286,0.980132450331126,60,60,0.05,5
"LumpyGRIDSSIntersect",0.191428571428571,0.980176211453744,60,60,0.05,50
"LumpyGRIDSSIntersect",0.197857142857143,0.980561555075594,60,60,0.05,100
"LumpyGRIDSSIntersect",0.2,0.98068669527897,60,60,0.05,150
"LumpyGRIDSSIntersect",0.2,0.98068669527897,60,60,0.05,200
"LumpyGRIDSSIntersect",0.492142857142857,0.915896487985213,60,60,0.1,2
"LumpyGRIDSSIntersect",0.532142857142857,0.974121996303142,60,60,0.1,5
"LumpyGRIDSSIntersect",0.534285714285714,0.974193548387097,60,60,0.1,50
"LumpyGRIDSSIntersect",0.545714285714286,0.974568574023615,60,60,0.1,100
"LumpyGRIDSSIntersect",0.546428571428571,0.97459165154265,60,60,0.1,150
"LumpyGRIDSSIntersect",0.546428571428571,0.97459165154265,60,60,0.1,200
"LumpyGRIDSSIntersect",0.598571428571429,0.913385826771654,60,60,0.2,2
"LumpyGRIDSSIntersect",0.652142857142857,0.974015748031496,60,60,0.2,5
"LumpyGRIDSSIntersect",0.654285714285714,0.974842767295597,60,60,0.2,50
"LumpyGRIDSSIntersect",0.657142857142857,0.974921630094044,60,60,0.2,100
"LumpyGRIDSSIntersect",0.657857142857143,0.974941268598277,60,60,0.2,150
"LumpyGRIDSSIntersect",0.657857142857143,0.974941268598277,60,60,0.2,200
"LumpyGRIDSSIntersect",0.627142857142857,0.912812736921911,60,60,0.5,2
"LumpyGRIDSSIntersect",0.682857142857143,0.972706595905989,60,60,0.5,5
"LumpyGRIDSSIntersect",0.686428571428571,0.973544973544973,60,60,0.5,50
"LumpyGRIDSSIntersect",0.687142857142857,0.973564954682779,60,60,0.5,100
"LumpyGRIDSSIntersect",0.687142857142857,0.973564954682779,60,60,0.5,150
"LumpyGRIDSSIntersect",0.687142857142857,0.973564954682779,60,60,0.5,200
"LumpyGRIDSSIntersect",0.625714285714286,0.913175932977913,60,60,0.8,2
"LumpyGRIDSSIntersect",0.680714285714286,0.973343488194973,60,60,0.8,5
"LumpyGRIDSSIntersect",0.683571428571429,0.974164133738602,60,60,0.8,50
"LumpyGRIDSSIntersect",0.684285714285714,0.974183750949127,60,60,0.8,100
"LumpyGRIDSSIntersect",0.684285714285714,0.974183750949127,60,60,0.8,150
"LumpyGRIDSSIntersect",0.684285714285714,0.974183750949127,60,60,0.8,200
"LumpyGRIDSSIntersect",0.627857142857143,0.914828897338403,60,60,1,2
"LumpyGRIDSSIntersect",0.681428571428571,0.973384030418251,60,60,1,5
"LumpyGRIDSSIntersect",0.683571428571429,0.974183750949127,60,60,1,50
"LumpyGRIDSSIntersect",0.685714285714286,0.974242424242424,60,60,1,100
"LumpyGRIDSSIntersect",0.685714285714286,0.974242424242424,60,60,1,150
"LumpyGRIDSSIntersect",0.685714285714286,0.974242424242424,60,60,1,200
"LumpyGRIDSSIntersect",0.18,0.923245614035088,60,75,0.05,2
"LumpyGRIDSSIntersect",0.191428571428571,0.980263157894737,60,75,0.05,5
"LumpyGRIDSSIntersect",0.192142857142857,0.980306345733042,60,75,0.05,50
"LumpyGRIDSSIntersect",0.198571428571429,0.98068669527897,60,75,0.05,100
"LumpyGRIDSSIntersect",0.200714285714286,0.980810234541578,60,75,0.05,150
"LumpyGRIDSSIntersect",0.200714285714286,0.980810234541578,60,75,0.05,200
"LumpyGRIDSSIntersect",0.492857142857143,0.916820702402957,60,75,0.1,2
"LumpyGRIDSSIntersect",0.532857142857143,0.974121996303142,60,75,0.1,5
"LumpyGRIDSSIntersect",0.535,0.974193548387097,60,75,0.1,50
"LumpyGRIDSSIntersect",0.545714285714286,0.974545454545454,60,75,0.1,100
"LumpyGRIDSSIntersect",0.546428571428571,0.974568574023615,60,75,0.1,150
"LumpyGRIDSSIntersect",0.546428571428571,0.974568574023615,60,75,0.1,200
"LumpyGRIDSSIntersect",0.597857142857143,0.913317572892041,60,75,0.2,2
"LumpyGRIDSSIntersect",0.651428571428571,0.973995271867612,60,75,0.2,5
"LumpyGRIDSSIntersect",0.653571428571429,0.974822974036192,60,75,0.2,50
"LumpyGRIDSSIntersect",0.656428571428571,0.974901960784314,60,75,0.2,100
"LumpyGRIDSSIntersect",0.657142857142857,0.974921630094044,60,75,0.2,150
"LumpyGRIDSSIntersect",0.657142857142857,0.974921630094044,60,75,0.2,200
"LumpyGRIDSSIntersect",0.625714285714286,0.912680334092635,60,75,0.5,2
"LumpyGRIDSSIntersect",0.681428571428571,0.972665148063781,60,75,0.5,5
"LumpyGRIDSSIntersect",0.685,0.973504920514762,60,75,0.5,50
"LumpyGRIDSSIntersect",0.685714285714286,0.973524962178517,60,75,0.5,100
"LumpyGRIDSSIntersect",0.685714285714286,0.973524962178517,60,75,0.5,150
"LumpyGRIDSSIntersect",0.685714285714286,0.973524962178517,60,75,0.5,200
"LumpyGRIDSSIntersect",0.623571428571429,0.912977099236641,60,75,0.8,2
"LumpyGRIDSSIntersect",0.678571428571429,0.973282442748092,60,75,0.8,5
"LumpyGRIDSSIntersect",0.681428571428571,0.974105102817974,60,75,0.8,50
"LumpyGRIDSSIntersect",0.682142857142857,0.974124809741248,60,75,0.8,100
"LumpyGRIDSSIntersect",0.682142857142857,0.974124809741248,60,75,0.8,150
"LumpyGRIDSSIntersect",0.682142857142857,0.974124809741248,60,75,0.8,200
"LumpyGRIDSSIntersect",0.625714285714286,0.914634146341463,60,75,1,2
"LumpyGRIDSSIntersect",0.679285714285714,0.973323170731707,60,75,1,5
"LumpyGRIDSSIntersect",0.681428571428571,0.974124809741248,60,75,1,50
"LumpyGRIDSSIntersect",0.683571428571429,0.974183750949127,60,75,1,100
