"Sensitivity","Precision","TP","Truth","TP_tmp","FP","T_coverage","N_coverage","VAF","BND_threshold"
0.367857142857143,0.85038503850385,515,1400,773,136,20,60,0.2,5
0.39,0.901785714285714,546,1400,808,88,20,60,0.2,50
0.409285714285714,0.952380952380952,573,1400,840,42,20,60,0.2,100
0.415714285714286,0.975862068965517,582,1400,849,21,20,60,0.2,150
0.415714285714286,0.97923875432526,582,1400,849,18,20,60,0.2,200
0.752857142857143,0.917553191489362,1054,1400,1380,124,20,60,0.5,2
0.767142857142857,0.940899932840833,1074,1400,1401,88,20,60,0.5,5
0.782857142857143,0.957632817753867,1096,1400,1424,63,20,60,0.5,50
0.798571428571429,0.967224080267559,1118,1400,1446,49,20,60,0.5,100
0.798571428571429,0.967224080267559,1118,1400,1446,49,20,60,0.5,150
0.798571428571429,0.967224080267559,1118,1400,1446,49,20,60,0.5,200
0.840714285714286,0.932098765432099,1177,1400,1510,110,20,60,0.8,2
0.859285714285714,0.957009345794393,1203,1400,1536,69,20,60,0.8,5
0.862857142857143,0.958929682638457,1208,1400,1541,66,20,60,0.8,50
0.865714285714286,0.959627329192547,1212,1400,1545,65,20,60,0.8,100
0.865714285714286,0.960223741454319,1212,1400,1545,64,20,60,0.8,150
0.865714285714286,0.960223741454319,1212,1400,1545,64,20,60,0.8,200
0.852142857142857,0.928702010968921,1193,1400,1524,117,20,60,1,2
0.867857142857143,0.95079950799508,1215,1400,1546,80,20,60,1,5
0.869285714285714,0.952059004302397,1217,1400,1549,78,20,60,1,50
0.874285714285714,0.952264381884945,1224,1400,1556,78,20,60,1,100
0.874285714285714,0.952264381884945,1224,1400,1556,78,20,60,1,150
0.874285714285714,0.952847519902021,1224,1400,1556,77,20,60,1,200
0.0214285714285714,0.818181818181818,30,1400,54,12,20,75,0.05,2
0.0214285714285714,0.818181818181818,30,1400,54,12,20,75,0.05,5
0.0214285714285714,0.818181818181818,30,1400,54,12,20,75,0.05,50
0.0235714285714286,0.876923076923077,33,1400,57,8,20,75,0.05,100
0.0235714285714286,0.934426229508197,33,1400,57,4,20,75,0.05,150
0.0235714285714286,0.966101694915254,33,1400,57,2,20,75,0.05,200
0.105,0.787692307692308,147,1400,256,69,20,75,0.1,2
0.108571428571429,0.811145510835913,152,1400,262,61,20,75,0.1,5
0.113571428571429,0.841121495327103,159,1400,270,51,20,75,0.1,50
0.124285714285714,0.896551724137931,174,1400,286,33,20,75,0.1,100
0.125714285714286,0.953795379537954,176,1400,289,14,20,75,0.1,150
0.125714285714286,0.979661016949153,176,1400,289,6,20,75,0.1,200
0.36,0.826985854189336,504,1400,760,159,20,75,0.2,2
0.366428571428571,0.848518111964874,513,1400,773,138,20,75,0.2,5
0.388571428571429,0.89977728285078,544,1400,808,90,20,75,0.2,50
0.408571428571429,0.951357466063348,572,1400,841,43,20,75,0.2,100
0.415,0.974770642201835,581,1400,850,22,20,75,0.2,150
0.415,0.978135788262371,581,1400,850,19,20,75,0.2,200
0.757857142857143,0.919814446653413,1061,1400,1388,121,20,75,0.5,2
0.771428571428571,0.94243641231593,1080,1400,1408,86,20,75,0.5,5
0.787142857142857,0.958472873409243,1102,1400,1431,62,20,75,0.5,50
0.802142857142857,0.967355096602265,1123,1400,1452,49,20,75,0.5,100
0.802142857142857,0.967355096602265,1123,1400,1452,49,20,75,0.5,150
0.802142857142857,0.967355096602265,1123,1400,1452,49,20,75,0.5,200
0.836428571428571,0.93184634448575,1171,1400,1504,110,20,75,0.8,2
0.855,0.956848030018762,1197,1400,1530,69,20,75,0.8,5
0.858571428571429,0.958775765146783,1202,1400,1535,66,20,75,0.8,50
0.862142857142857,0.959501557632399,1207,1400,1540,65,20,75,0.8,100
0.862142857142857,0.960099750623441,1207,1400,1540,64,20,75,0.8,150
0.862142857142857,0.960099750623441,1207,1400,1540,64,20,75,0.8,200
0.852857142857143,0.927615571776156,1194,1400,1525,119,20,75,1,2
0.87,0.950306748466258,1218,1400,1549,81,20,75,1,5
0.872142857142857,0.952176578786021,1221,1400,1553,78,20,75,1,50
0.876428571428571,0.952351863164325,1227,1400,1559,78,20,75,1,100
0.876428571428571,0.952351863164325,1227,1400,1559,78,20,75,1,150
0.876428571428571,0.952933985330073,1227,1400,1559,77,20,75,1,200
0.0228571428571429,0.811594202898551,32,1400,56,13,20,90,0.05,2
0.0228571428571429,0.811594202898551,32,1400,56,13,20,90,0.05,5
0.0228571428571429,0.811594202898551,32,1400,56,13,20,90,0.05,50
0.0257142857142857,0.869565217391304,36,1400,60,9,20,90,0.05,100
0.0257142857142857,0.9375,36,1400,60,4,20,90,0.05,150
0.0257142857142857,0.967741935483871,36,1400,60,2,20,90,0.05,200
0.106428571428571,0.792682926829268,149,1400,260,68,20,90,0.1,2
0.11,0.815950920245399,154,1400,266,60,20,90,0.1,5
0.114285714285714,0.842592592592593,160,1400,273,51,20,90,0.1,50
0.125,0.900311526479751,175,1400,289,32,20,90,0.1,100
0.126428571428571,0.954248366013072,177,1400,292,14,20,90,0.1,150
0.126428571428571,0.979865771812081,177,1400,292,6,20,90,0.1,200
0.36,0.827886710239651,504,1400,760,158,20,90,0.2,2
0.365714285714286,0.848351648351648,512,1400,772,138,20,90,0.2,5
0.388571428571429,0.900780379041249,544,1400,808,89,20,90,0.2,50
0.407857142857143,0.951302378255946,571,1400,840,43,20,90,0.2,100
0.414285714285714,0.974741676234214,580,1400,849,22,20,90,0.2,150
0.414285714285714,0.978110599078341,580,1400,849,19,20,90,0.2,200
0.755714285714286,0.921490352628077,1058,1400,1385,118,20,90,0.5,2
0.767857142857143,0.942876344086022,1075,1400,1403,85,20,90,0.5,5
0.783571428571429,0.958333333333333,1097,1400,1426,62,20,90,0.5,50
0.799285714285714,0.967267869071476,1119,1400,1448,49,20,90,0.5,100
0.799285714285714,0.967267869071476,1119,1400,1448,49,20,90,0.5,150
0.799285714285714,0.967267869071476,1119,1400,1448,49,20,90,0.5,200
0.839285714285714,0.932014833127318,1175,1400,1508,110,20,90,0.8,2
0.857857142857143,0.956955708047411,1201,1400,1534,69,20,90,0.8,5
0.861428571428571,0.958878504672897,1206,1400,1539,66,20,90,0.8,50
0.864285714285714,0.959577114427861,1210,1400,1543,65,20,90,0.8,100
0.864285714285714,0.960174237710019,1210,1400,1543,64,20,90,0.8,150
0.864285714285714,0.960174237710019,1210,1400,1543,64,20,90,0.8,200
0.853571428571429,0.928223844282238,1195,1400,1526,118,20,90,1,2
0.869285714285714,0.949693251533742,1217,1400,1548,82,20,90,1,5
0.871428571428571,0.951563458001226,1220,1400,1552,79,20,90,1,50
0.875,0.951711491442543,1225,1400,1557,79,20,90,1,100
0.875,0.951711491442543,1225,1400,1557,79,20,90,1,150
0.875,0.952293577981651,1225,1400,1557,78,20,90,1,200
0.04,0.824427480916031,56,1400,108,23,30,15,0.05,2
0.0407142857142857,0.83206106870229,57,1400,109,22,30,15,0.05,5
0.0414285714285714,0.846153846153846,58,1400,110,20,30,15,0.05,50
0.0421428571428571,0.895161290322581,59,1400,111,13,30,15,0.05,100
0.0428571428571429,0.925619834710744,60,1400,112,9,30,15,0.05,150
0.0435714285714286,0.991228070175439,61,1400,113,1,30,15,0.05,200
0.191428571428571,0.822299651567944,268,1400,472,102,30,15,0.1,2
0.195,0.837127845884413,273,1400,478,93,30,15,0.1,5
0.202142857142857,0.878354203935599,283,1400,491,68,30,15,0.1,50
0.213571428571429,0.939226519337017,299,1400,510,33,30,15,0.1,100
0.215,0.971537001897533,301,1400,512,15,30,15,0.1,150
0.215714285714286,0.980879541108987,302,1400,513,10,30,15,0.1,200
0.481428571428571,0.854656222802437,674,1400,982,167,30,15,0.2,2
0.494285714285714,0.878947368421053,692,1400,1002,138,30,15,0.2,5
0.520714285714286,0.914687774846086,729,1400,1040,97,30,15,0.2,50
0.555,0.96031746031746,777,1400,1089,45,30,15,0.2,100
0.559285714285714,0.97335701598579,783,1400,1096,30,30,15,0.2,150
0.559285714285714,0.975957257346394,783,1400,1096,27,30,15,0.2,200
0.767857142857143,0.941610738255034,1075,1400,1403,87,30,15,0.5,2
0.787142857142857,0.968834688346883,1102,1400,1430,46,30,15,0.5,5
0.790714285714286,0.97291807718348,1107,1400,1437,40,30,15,0.5,50
0.795,0.975,1113,1400,1443,37,30,15,0.5,100
0.795,0.975,1113,1400,1443,37,30,15,0.5,150
0.795,0.975,1113,1400,1443,37,30,15,0.5,200
0.825,0.935179358086847,1155,1400,1486,103,30,15,0.8,2
0.844285714285714,0.961245235069886,1182,1400,1513,61,30,15,0.8,5
0.846428571428571,0.96256345177665,1185,1400,1517,59,30,15,0.8,50
0.85,0.963291139240506,1190,1400,1522,58,30,15,0.8,100
0.85,0.963291139240506,1190,1400,1522,58,30,15,0.8,150
0.85,0.963291139240506,1190,1400,1522,58,30,15,0.8,200
0.852857142857143,0.921592279855247,1194,1400,1528,130,30,15,1,2
0.872857142857143,0.947048082775411,1222,1400,1556,87,30,15,1,5
0.874285714285714,0.948296836982968,1224,1400,1559,85,30,15,1,50
0.876428571428571,0.948391013964784,1227,1400,1562,85,30,15,1,100
0.876428571428571,0.948391013964784,1227,1400,1562,85,30,15,1,150
0.876428571428571,0.950121654501217,1227,1400,1562,82,30,15,1,200
0.0507142857142857,0.821192052980132,71,1400,124,27,30,30,0.05,2
0.0514285714285714,0.827814569536424,72,1400,125,26,30,30,0.05,5
0.0521428571428571,0.84,73,1400,126,24,30,30,0.05,50
0.0535714285714286,0.888888888888889,75,1400,128,16,30,30,0.05,100
0.0542857142857143,0.928057553956835,76,1400,129,10,30,30,0.05,150
0.055,0.984848484848485,77,1400,130,2,30,30,0.05,200
0.221428571428571,0.834138486312399,310,1400,518,103,30,30,0.1,2
0.225714285714286,0.849514563106796,316,1400,525,93,30,30,0.1,5
0.232857142857143,0.887973640856672,326,1400,539,68,30,30,0.1,50
0.245,0.944256756756757,343,1400,559,33,30,30,0.1,100
0.246428571428571,0.973958333333333,345,1400,561,15,30,30,0.1,150
0.247142857142857,0.982517482517482,346,1400,562,10,30,30,0.1,200
0.527142857142857,0.859016393442623,738,1400,1048,172,30,30,0.2,2
0.54,0.881915772089182,756,1400,1068,143,30,30,0.2,5
0.567857142857143,0.917218543046358,795,1400,1108,100,30,30,0.2,50
0.603571428571429,0.961825726141079,845,1400,1159,46,30,30,0.2,100
0.607857142857143,0.973266499582289,851,1400,1165,32,30,30,0.2,150
0.607857142857143,0.97571189279732,851,1400,1165,29,30,30,0.2,200
0.831428571428571,0.929682638456752,1164,1400,1494,113,30,30,0.5,2
0.852142857142857,0.956057752667922,1193,1400,1523,70,30,30,0.5,5
0.855714285714286,0.959849435382685,1198,1400,1530,64,30,30,0.5,50
0.86,0.961803381340013,1204,1400,1536,61,30,30,0.5,100
0.86,0.961803381340013,1204,1400,1536,61,30,30,0.5,150
0.86,0.961803381340013,1204,1400,1536,61,30,30,0.5,200
0.856428571428571,0.919064748201439,1199,1400,1533,135,30,30,0.8,2
0.875714285714286,0.944309927360775,1226,1400,1560,92,30,30,0.8,5
0.878571428571429,0.946191051995163,1230,1400,1565,89,30,30,0.8,50
0.881428571428571,0.94692400482509,1234,1400,1570,88,30,30,0.8,100
0.881428571428571,0.94692400482509,1234,1400,1570,88,30,30,0.8,150
0.881428571428571,0.94692400482509,1234,1400,1570,88,30,30,0.8,200
0.862857142857143,0.911504424778761,1208,1400,1545,150,30,30,1,2
0.882142857142857,0.935714285714286,1235,1400,1572,108,30,30,1,5
0.883571428571429,0.936942296252231,1237,1400,1575,106,30,30,1,50
0.885714285714286,0.937054631828979,1240,1400,1578,106,30,30,1,100
0.885714285714286,0.937054631828979,1240,1400,1578,106,30,30,1,150
0.885714285714286,0.938726948245092,1240,1400,1578,103,30,30,1,200
0.055,0.825806451612903,77,1400,128,27,30,45,0.05,2
0.0564285714285714,0.838709677419355,79,1400,130,25,30,45,0.05,5
0.0564285714285714,0.844155844155844,79,1400,130,24,30,45,0.05,50
0.0571428571428571,0.891156462585034,80,1400,131,16,30,45,0.05,100
0.0578571428571429,0.929577464788732,81,1400,132,10,30,45,0.05,150
0.0585714285714286,0.985185185185185,82,1400,133,2,30,45,0.05,200
0.227142857142857,0.833070866141732,318,1400,529,106,30,45,0.1,2
0.231428571428571,0.848101265822785,324,1400,536,96,30,45,0.1,5
0.238571428571429,0.887096774193548,334,1400,550,70,30,45,0.1,50
0.25,0.943615257048093,350,1400,569,34,30,45,0.1,100
0.251428571428571,0.972742759795571,352,1400,571,16,30,45,0.1,150
0.252142857142857,0.981132075471698,353,1400,572,11,30,45,0.1,200
0.533571428571429,0.862153344208809,747,1400,1057,169,30,45,0.2,2
0.547142857142857,0.885784716516023,766,1400,1078,139,30,45,0.2,5
0.575,0.920164609053498,805,1400,1118,97,30,45,0.2,50
0.609285714285714,0.962871287128713,853,1400,1167,45,30,45,0.2,100
0.613571428571429,0.974252491694352,859,1400,1173,31,30,45,0.2,150
0.613571428571429,0.975873544093178,859,1400,1173,29,30,45,0.2,200
0.840714285714286,0.928,1177,1400,1508,117,30,45,0.5,2
0.862857142857143,0.955307262569832,1208,1400,1539,72,30,45,0.5,5
0.866428571428571,0.958436724565757,1213,1400,1545,67,30,45,0.5,50
0.871428571428571,0.96039603960396,1220,1400,1552,64,30,45,0.5,100
0.871428571428571,0.96039603960396,1220,1400,1552,64,30,45,0.5,150
0.871428571428571,0.96039603960396,1220,1400,1552,64,30,45,0.5,200
0.86,0.919306634787806,1204,1400,1538,135,30,45,0.8,2
0.879285714285714,0.943908323281062,1231,1400,1565,93,30,45,0.8,5
0.882142857142857,0.94578313253012,1235,1400,1570,90,30,45,0.8,50
0.885714285714286,0.946546546546547,1240,1400,1576,89,30,45,0.8,100
0.885714285714286,0.946546546546547,1240,1400,1576,89,30,45,0.8,150
0.885714285714286,0.947115384615385,1240,1400,1576,88,30,45,0.8,200
0.867142857142857,0.910211267605634,1214,1400,1551,153,30,45,1,2
0.887857142857143,0.93546477205447,1243,1400,1580,109,30,45,1,5
0.889285714285714,0.936686390532544,1245,1400,1583,107,30,45,1,50
0.891428571428571,0.93679858239811,1248,1400,1586,107,30,45,1,100
